"","tissue","which.one","scorecutoff","module","gene","pvalue"
"2261","cogdxad","rosmap","1","green","ENTPD4","0.04053"
"2262","cogdxad","rosmap","1","green","KCNQ3","0.01077"
"2263","cogdxad","rosmap","1","green","NCALD","0.01633"
"2264","cogdxad","rosmap","1","green","OXR1","0.00455"
"2265","cogdxad","rosmap","1","green","SAMD12","0.00128"
"2266","cogdxad","rosmap","1","green","STAU2","0.01078"
"2267","cogdxad","rosmap","1","green","TUSC3","0.00486"
"2268","cogdxad","rosmap","1","green","UNC5D","0.04983"
"2269","cogdxad","rosmap","1","green","XKR4","0.01782"
"2270","cogdxad","rosmap","1","green","APBA1","0.04043"
"2271","cogdxad","rosmap","1","green","DIRAS2","0.01028"
"2272","cogdxad","rosmap","1","green","GPR21","0.00569"
"2273","cogdxad","rosmap","1","green","GRIN3A","0.03556"
"2274","cogdxad","rosmap","1","green","KIAA1045","0.05054"
"2275","cogdxad","rosmap","1","green","LHX6","0.00384"
"2276","cogdxad","rosmap","1","green","PTPN3","0.02781"
"2277","cogdxad","rosmap","1","green","RORB","0.02845"
"2278","cogdxad","rosmap","1","green","SHC3","0.00405"
"2279","cogdxad","rosmap","1","green","ATRNL1","0.05032"
"2280","cogdxad","rosmap","1","green","BTRC","0.04075"
"2281","cogdxad","rosmap","1","green","C1QL3","0.02357"
"2282","cogdxad","rosmap","1","green","CPEB3","0.05047"
"2283","cogdxad","rosmap","1","green","FBXO18","0.02267"
"2284","cogdxad","rosmap","1","green","HSPA12A","0.00794"
"2285","cogdxad","rosmap","1","green","INPP5F","0.000542"
"2286","cogdxad","rosmap","1","green","KIAA1217","0.00027"
"2287","cogdxad","rosmap","1","green","LRRTM3","0.02597"
"2288","cogdxad","rosmap","1","green","NRG3","0.002575"
"2289","cogdxad","rosmap","1","green","SORCS1","0.00402"
"2290","cogdxad","rosmap","1","green","WDR37","0.04988"
"2291","cogdxad","rosmap","1","green","ZNF33B","0.00612"
"2292","cogdxad","rosmap","1","green","ARHGAP20","0.05057"
"2293","cogdxad","rosmap","1","green","BTBD10","0.02142"
"2294","cogdxad","rosmap","1","green","CNTN5","5e-04"
"2295","cogdxad","rosmap","1","green","ELMOD1","0.00837"
"2296","cogdxad","rosmap","1","green","HTR3B","0.02139"
"2297","cogdxad","rosmap","1","green","LRRC4C","0.02087"
"2298","cogdxad","rosmap","1","green","NELL1","0.000206"
"2299","cogdxad","rosmap","1","green","OPCML","0.000197"
"2300","cogdxad","rosmap","1","green","PGM2L1","0.04824"
"2301","cogdxad","rosmap","1","green","PKNOX2","0.00017"
"2302","cogdxad","rosmap","1","green","SCN2B","0.04967"
"2303","cogdxad","rosmap","1","green","SORL1","0.00563"
"2304","cogdxad","rosmap","1","green","SYT13","0.02114"
"2305","cogdxad","rosmap","1","green","ZNF215","0.02492"
"2306","cogdxad","rosmap","1","green","ANKS1B","0.00591"
"2307","cogdxad","rosmap","1","green","CAMKK2","0.05059"
"2308","cogdxad","rosmap","1","green","ERC1","0.02115"
"2309","cogdxad","rosmap","1","green","GRIP1","0.00349"
"2310","cogdxad","rosmap","1","green","KIAA1467","0.0288"
"2311","cogdxad","rosmap","1","green","LIN7A","0.0153"
"2312","cogdxad","rosmap","1","green","NELL2","0.02662"
"2313","cogdxad","rosmap","1","green","NUAK1","0.04374"
"2314","cogdxad","rosmap","1","green","PKP2","0.01169"
"2315","cogdxad","rosmap","1","green","PRICKLE1","0.02374"
"2316","cogdxad","rosmap","1","green","RNFT2","0.00537"
"2317","cogdxad","rosmap","1","green","SCN8A","0.02229"
"2318","cogdxad","rosmap","1","green","SLC2A13","3e-06"
"2319","cogdxad","rosmap","1","green","SLC4A8","0.04939"
"2320","cogdxad","rosmap","1","green","STYK1","0.00045"
"2321","cogdxad","rosmap","1","green","SVOP","0.001116"
"2322","cogdxad","rosmap","1","green","TMEM132B","0.00724"
"2323","cogdxad","rosmap","1","green","TRHDE","0.01565"
"2324","cogdxad","rosmap","1","green","FGF14","0.003121"
"2325","cogdxad","rosmap","1","green","HS6ST3","0.002294"
"2326","cogdxad","rosmap","1","green","LMO7","0.00543"
"2327","cogdxad","rosmap","1","green","LNX2","0.0079"
"2328","cogdxad","rosmap","1","green","NALCN","0.00573"
"2329","cogdxad","rosmap","1","green","NBEA","0.02686"
"2330","cogdxad","rosmap","1","green","OXGR1","0.04954"
"2331","cogdxad","rosmap","1","green","PCDH20","0.00822"
"2332","cogdxad","rosmap","1","green","SLITRK5","0.02386"
"2333","cogdxad","rosmap","1","green","INSM2","0.0358"
"2334","cogdxad","rosmap","1","green","KCNH5","0.00167"
"2335","cogdxad","rosmap","1","green","PPP2R5E","0.02828"
"2336","cogdxad","rosmap","1","green","RGS6","0.01029"
"2337","cogdxad","rosmap","1","green","RTN1","0.01682"
"2338","cogdxad","rosmap","1","green","SSTR1","0.01391"
"2339","cogdxad","rosmap","1","green","FAM81A","0.01655"
"2340","cogdxad","rosmap","1","green","FGF7","0.03886"
"2341","cogdxad","rosmap","1","green","FMN1","0.01387"
"2342","cogdxad","rosmap","1","green","GABRA5","0.02511"
"2343","cogdxad","rosmap","1","green","GNB5","0.04952"
"2344","cogdxad","rosmap","1","green","HERC1","0.04508"
"2345","cogdxad","rosmap","1","green","MYO5A","0.01876"
"2346","cogdxad","rosmap","1","green","RNF111","0.03353"
"2347","cogdxad","rosmap","1","green","SV2B","0.0279"
"2348","cogdxad","rosmap","1","green","CDH8","0.00329"
"2349","cogdxad","rosmap","1","green","GRIN2A","0.00521"
"2350","cogdxad","rosmap","1","green","TOX3","0.00069"
"2351","cogdxad","rosmap","1","green","AP2B1","0.02581"
"2352","cogdxad","rosmap","1","green","CA10","0.03534"
"2353","cogdxad","rosmap","1","green","CNTNAP1","1e-06"
"2354","cogdxad","rosmap","1","green","MYH10","0.03092"
"2355","cogdxad","rosmap","1","green","NLK","0.01552"
"2356","cogdxad","rosmap","1","green","NSF","1e-06"
"2357","cogdxad","rosmap","1","green","PITPNA","0.01685"
"2358","cogdxad","rosmap","1","green","PPM1E","0.000782"
"2359","cogdxad","rosmap","1","green","STXBP4","0.03894"
"2360","cogdxad","rosmap","1","green","TRIM37","0.00431"
"2361","cogdxad","rosmap","1","green","ARHGAP28","0.04899"
"2362","cogdxad","rosmap","1","green","CLUL1","0.04453"
"2363","cogdxad","rosmap","1","green","DCC","0.000256"
"2364","cogdxad","rosmap","1","green","DLGAP1","0.000982999999999999"
"2365","cogdxad","rosmap","1","green","DOK6","0.00624"
"2366","cogdxad","rosmap","1","green","SYT4","0.01917"
"2367","cogdxad","rosmap","1","green","CALM3","0.02823"
"2368","cogdxad","rosmap","1","green","PDE4A","0.04995"
"2369","cogdxad","rosmap","1","green","ATP9A","0.00402"
"2370","cogdxad","rosmap","1","green","ATRN","0.01806"
"2371","cogdxad","rosmap","1","green","C20orf26","0.00867"
"2372","cogdxad","rosmap","1","green","CBLN4","0.04359"
"2373","cogdxad","rosmap","1","green","KCNB1","0.02776"
"2374","cogdxad","rosmap","1","green","KIF3B","0.05184"
"2375","cogdxad","rosmap","1","green","PTPRT","0.00216"
"2376","cogdxad","rosmap","1","green","SLC12A5","0.00302"
"2377","cogdxad","rosmap","1","green","SYNJ1","0.02154"
"2378","cogdxad","rosmap","1","salmon4","AJAP1","0.05015"
"2379","cogdxad","rosmap","1","salmon4","B4GALT3","0.02358"
"2380","cogdxad","rosmap","1","salmon4","C1orf52","0.01431"
"2381","cogdxad","rosmap","1","salmon4","CSMD2","0.00601"
"2382","cogdxad","rosmap","1","salmon4","HIVEP3","0.00982000000000001"
"2383","cogdxad","rosmap","1","salmon4","KIAA1522","0.0369"
"2384","cogdxad","rosmap","1","salmon4","MAN1C1","0.04819"
"2385","cogdxad","rosmap","1","salmon4","MYCL1","0.0077"
"2386","cogdxad","rosmap","1","salmon4","PGBD5","0.00463"
"2387","cogdxad","rosmap","1","salmon4","SEC16B","0.00615"
"2388","cogdxad","rosmap","1","salmon4","SIPA1L2","1e-06"
"2389","cogdxad","rosmap","1","salmon4","SKI","0.00687"
"2390","cogdxad","rosmap","1","salmon4","SLC35F3","0.00145"
"2391","cogdxad","rosmap","1","salmon4","SMG7","0.00882"
"2392","cogdxad","rosmap","1","salmon4","STX6","0.05024"
"2393","cogdxad","rosmap","1","salmon4","UCK2","0.019"
"2394","cogdxad","rosmap","1","salmon4","ARMC9","0.0325"
"2395","cogdxad","rosmap","1","salmon4","ATG16L1","0.00488"
"2396","cogdxad","rosmap","1","salmon4","CHST10","0.02413"
"2397","cogdxad","rosmap","1","salmon4","EHD3","0.02561"
"2398","cogdxad","rosmap","1","salmon4","FHL2","0.00367"
"2399","cogdxad","rosmap","1","salmon4","KCNK3","0.04253"
"2400","cogdxad","rosmap","1","salmon4","LONRF2","0.03787"
"2401","cogdxad","rosmap","1","salmon4","LRRTM1","0.0506"
"2402","cogdxad","rosmap","1","salmon4","NPAS2","0.03409"
"2403","cogdxad","rosmap","1","salmon4","NUP35","0.05066"
"2404","cogdxad","rosmap","1","salmon4","SH3RF3","0.01652"
"2405","cogdxad","rosmap","1","salmon4","ARHGEF3","0.00276"
"2406","cogdxad","rosmap","1","salmon4","CCK","0.05069"
"2407","cogdxad","rosmap","1","salmon4","EPHB3","0.02596"
"2408","cogdxad","rosmap","1","salmon4","ITGA9","0.02438"
"2409","cogdxad","rosmap","1","salmon4","PRICKLE2","0.00809"
"2410","cogdxad","rosmap","1","salmon4","RAP2B","0.05132"
"2411","cogdxad","rosmap","1","salmon4","VGLL4","0.01221"
"2412","cogdxad","rosmap","1","salmon4","ZDHHC3","0.00575"
"2413","cogdxad","rosmap","1","salmon4","ELOVL6","0.00529"
"2414","cogdxad","rosmap","1","salmon4","FNIP2","0.04972"
"2415","cogdxad","rosmap","1","salmon4","SHROOM3","0.00165"
"2416","cogdxad","rosmap","1","salmon4","SNX25","0.02201"
"2417","cogdxad","rosmap","1","salmon4","SYNPO2","0.01073"
"2418","cogdxad","rosmap","1","salmon4","ZNF518B","0.02116"
"2419","cogdxad","rosmap","1","salmon4","DEPDC1B","0.02213"
"2420","cogdxad","rosmap","1","salmon4","FAM53C","0.02731"
"2421","cogdxad","rosmap","1","salmon4","FEM1C","0.033"
"2422","cogdxad","rosmap","1","salmon4","MTRR","0.04961"
"2423","cogdxad","rosmap","1","salmon4","NRG2","0.013"
"2424","cogdxad","rosmap","1","salmon4","SEC24A","0.000155"
"2425","cogdxad","rosmap","1","salmon4","ATXN1","0.01668"
"2426","cogdxad","rosmap","1","salmon4","L3MBTL3","0.02529"
"2427","cogdxad","rosmap","1","salmon4","LCA5","0.0149"
"2428","cogdxad","rosmap","1","salmon4","MAN1A1","0.02449"
"2429","cogdxad","rosmap","1","salmon4","MAPK13","0.04321"
"2430","cogdxad","rosmap","1","salmon4","MAPK14","0.0447"
"2431","cogdxad","rosmap","1","salmon4","TIAM2","0.00382"
"2432","cogdxad","rosmap","1","salmon4","ULBP2","0.02233"
"2433","cogdxad","rosmap","1","salmon4","ELMO1","0.00868"
"2434","cogdxad","rosmap","1","salmon4","FOXK1","0.02566"
"2435","cogdxad","rosmap","1","salmon4","GALNTL5","0.01628"
"2436","cogdxad","rosmap","1","salmon4","KIAA0895","0.03037"
"2437","cogdxad","rosmap","1","salmon4","PLXNA4","0.00199"
"2438","cogdxad","rosmap","1","salmon4","ZNF398","0.04014"
"2439","cogdxad","rosmap","1","salmon4","ZNF786","0.02319"
"2440","cogdxad","rosmap","1","salmon4","EXT1","0.00506"
"2441","cogdxad","rosmap","1","salmon4","FAM110B","0.0453"
"2442","cogdxad","rosmap","1","salmon4","FAM135B","0.00049"
"2443","cogdxad","rosmap","1","salmon4","KHDRBS3","0.02281"
"2444","cogdxad","rosmap","1","salmon4","PINX1","0.0146"
"2445","cogdxad","rosmap","1","salmon4","POLR3D","0.02244"
"2446","cogdxad","rosmap","1","salmon4","ZMAT4","0.00723"
"2447","cogdxad","rosmap","1","salmon4","DBC1","0.01922"
"2448","cogdxad","rosmap","1","salmon4","FBXO10","0.05071"
"2449","cogdxad","rosmap","1","salmon4","GABBR2","0.00824"
"2450","cogdxad","rosmap","1","salmon4","OLFM1","0.0071"
"2451","cogdxad","rosmap","1","salmon4","ADRB1","0.01968"
"2452","cogdxad","rosmap","1","salmon4","ALDH18A1","0.03659"
"2453","cogdxad","rosmap","1","salmon4","CCDC6","0.05013"
"2454","cogdxad","rosmap","1","salmon4","DLG5","0.04993"
"2455","cogdxad","rosmap","1","salmon4","DNMBP","0.04581"
"2456","cogdxad","rosmap","1","salmon4","DRGX","0.04924"
"2457","cogdxad","rosmap","1","salmon4","INPP5A","0.003438"
"2458","cogdxad","rosmap","1","salmon4","KCNMA1","0.00495"
"2459","cogdxad","rosmap","1","salmon4","MPP7","0.03123"
"2460","cogdxad","rosmap","1","salmon4","AMBRA1","0.04961"
"2461","cogdxad","rosmap","1","salmon4","BARX2","0.00238"
"2462","cogdxad","rosmap","1","salmon4","BCL9L","0.01656"
"2463","cogdxad","rosmap","1","salmon4","CAPN5","0.04974"
"2464","cogdxad","rosmap","1","salmon4","CDON","0.0501"
"2465","cogdxad","rosmap","1","salmon4","GUCY1A2","0.00033"
"2466","cogdxad","rosmap","1","salmon4","HYOU1","0.04229"
"2467","cogdxad","rosmap","1","salmon4","NCAPD3","0.01242"
"2468","cogdxad","rosmap","1","salmon4","PANX1","0.00206"
"2469","cogdxad","rosmap","1","salmon4","USP28","0.04991"
"2470","cogdxad","rosmap","1","salmon4","ZBTB16","0.00459"
"2471","cogdxad","rosmap","1","salmon4","ZDHHC5","0.03228"
"2472","cogdxad","rosmap","1","salmon4","ANKRD52","0.02193"
"2473","cogdxad","rosmap","1","salmon4","EID3","0.04285"
"2474","cogdxad","rosmap","1","salmon4","FBXL14","0.00014"
"2475","cogdxad","rosmap","1","salmon4","GLIPR1","0.05003"
"2476","cogdxad","rosmap","1","salmon4","NUDT4","0.0165"
"2477","cogdxad","rosmap","1","salmon4","PRB2","0.04979"
"2478","cogdxad","rosmap","1","salmon4","RHOF","0.01758"
"2479","cogdxad","rosmap","1","salmon4","SSH1","0.03802"
"2480","cogdxad","rosmap","1","salmon4","TMEM132D","0.000449"
"2481","cogdxad","rosmap","1","salmon4","TMTC1","0.00843"
"2482","cogdxad","rosmap","1","salmon4","TPI1","0.04911"
"2483","cogdxad","rosmap","1","salmon4","ABHD13","0.04924"
"2484","cogdxad","rosmap","1","salmon4","ARHGEF7","0.0191"
"2485","cogdxad","rosmap","1","salmon4","CDK8","0.02306"
"2486","cogdxad","rosmap","1","salmon4","IRS2","0.00612"
"2487","cogdxad","rosmap","1","salmon4","STK24","0.02143"
"2488","cogdxad","rosmap","1","salmon4","TSC22D1","0.0517"
"2489","cogdxad","rosmap","1","salmon4","ACTN1","0.01784"
"2490","cogdxad","rosmap","1","salmon4","CCDC88C","0.0061"
"2491","cogdxad","rosmap","1","salmon4","FBXO33","0.02846"
"2492","cogdxad","rosmap","1","salmon4","FLRT2","0.01769"
"2493","cogdxad","rosmap","1","salmon4","RAB15","0.03277"
"2494","cogdxad","rosmap","1","salmon4","SIPA1L1","0.04862"
"2495","cogdxad","rosmap","1","salmon4","TRAF3","0.01786"
"2496","cogdxad","rosmap","1","salmon4","CSNK1G1","0.00613"
"2497","cogdxad","rosmap","1","salmon4","GPR176","0.03075"
"2498","cogdxad","rosmap","1","salmon4","ITPKA","0.000278"
"2499","cogdxad","rosmap","1","salmon4","TUBGCP4","0.02094"
"2500","cogdxad","rosmap","1","salmon4","ABCC1","0.01361"
"2501","cogdxad","rosmap","1","salmon4","ADCY9","0.00435"
"2502","cogdxad","rosmap","1","salmon4","ANKRD11","0.01933"
"2503","cogdxad","rosmap","1","salmon4","CMIP","0.001043"
"2504","cogdxad","rosmap","1","salmon4","CRAMP1L","0.02533"
"2505","cogdxad","rosmap","1","salmon4","NETO2","0.02566"
"2506","cogdxad","rosmap","1","salmon4","RNF40","0.00211"
"2507","cogdxad","rosmap","1","salmon4","RRAD","0.03758"
"2508","cogdxad","rosmap","1","salmon4","ST3GAL2","0.04965"
"2509","cogdxad","rosmap","1","salmon4","CCDC103","0.01595"
"2510","cogdxad","rosmap","1","salmon4","CDC6","0.02209"
"2511","cogdxad","rosmap","1","salmon4","FOXK2","0.01213"
"2512","cogdxad","rosmap","1","salmon4","LRRC59","0.03888"
"2513","cogdxad","rosmap","1","salmon4","LSM12","0.0468"
"2514","cogdxad","rosmap","1","salmon4","MNT","0.02664"
"2515","cogdxad","rosmap","1","salmon4","NDEL1","0.02167"
"2516","cogdxad","rosmap","1","salmon4","RASD1","0.05051"
"2517","cogdxad","rosmap","1","salmon4","TNFAIP1","0.0211"
"2518","cogdxad","rosmap","1","salmon4","TOM1L1","0.01886"
"2519","cogdxad","rosmap","1","salmon4","WIPF2","0.02192"
"2520","cogdxad","rosmap","1","salmon4","WNT9B","6e-06"
"2521","cogdxad","rosmap","1","salmon4","DYM","0.016"
"2522","cogdxad","rosmap","1","salmon4","KCTD1","0.02308"
"2523","cogdxad","rosmap","1","salmon4","MAPK4","0.04425"
"2524","cogdxad","rosmap","1","salmon4","DPF1","0.0499"
"2525","cogdxad","rosmap","1","salmon4","OAZ1","0.00039"
"2526","cogdxad","rosmap","1","salmon4","SAMD4B","0.02229"
"2527","cogdxad","rosmap","1","salmon4","TMEM38A","0.02254"
"2528","cogdxad","rosmap","1","salmon4","CABLES2","0.01301"
"2529","cogdxad","rosmap","1","salmon4","CDH22","0.00403"
"2530","cogdxad","rosmap","1","salmon4","FKBP1A","0.00742"
"2531","cogdxad","rosmap","1","salmon4","PLAGL2","0.04929"
"2532","cogdxad","rosmap","1","salmon4","SPATA2","0.00187"
"2533","cogdxad","rosmap","1","salmon4","SRC","0.0331"
"2534","cogdxad","rosmap","1","salmon4","ZBTB46","0.04941"
"2535","cogdxad","rosmap","1","salmon4","ZMYND8","0.01115"
"2536","cogdxad","rosmap","1","salmon4","KCNJ6","0.002187"
"2537","cogdxad","rosmap","1","salmon4","RRP1B","0.00818"
"2538","cogdxad","rosmap","1","salmon4","CRKL","0.04146"
"2539","cogdxad","rosmap","1","salmon4","PNPLA5","0.03731"
"2540","cogdxad","rosmap","1","salmon4","SGSM1","0.00584"
"2541","cogdxad","rosmap","1","salmon4","SLC35E4","0.00431"
"2542","cogdxad","rosmap","1","salmon4","SYNGR1","0.04951"
"2543","cogdxad","rosmap","1","paleturquoise","CASZ1","0.00194"
"2544","cogdxad","rosmap","1","paleturquoise","CHI3L2","0.00708"
"2545","cogdxad","rosmap","1","paleturquoise","CHIT1","0.03229"
"2546","cogdxad","rosmap","1","paleturquoise","CSF1","0.04999"
"2547","cogdxad","rosmap","1","paleturquoise","DEDD","0.00936000000000001"
"2548","cogdxad","rosmap","1","paleturquoise","DENND2D","0.01407"
"2549","cogdxad","rosmap","1","paleturquoise","FAM129A","0.01661"
"2550","cogdxad","rosmap","1","paleturquoise","FOXJ3","0.00547"
"2551","cogdxad","rosmap","1","paleturquoise","GBP3","0.02709"
"2552","cogdxad","rosmap","1","paleturquoise","HLX","0.02692"
"2553","cogdxad","rosmap","1","paleturquoise","NECAP2","0.04942"
"2554","cogdxad","rosmap","1","paleturquoise","NUAK2","0.02866"
"2555","cogdxad","rosmap","1","paleturquoise","OTUD3","0.01902"
"2556","cogdxad","rosmap","1","paleturquoise","RNF19B","0.05013"
"2557","cogdxad","rosmap","1","paleturquoise","TNFRSF4","0.02187"
"2558","cogdxad","rosmap","1","paleturquoise","DAPL1","0.04449"
"2559","cogdxad","rosmap","1","paleturquoise","FAM110C","0.04144"
"2560","cogdxad","rosmap","1","paleturquoise","IL1B","0.03189"
"2561","cogdxad","rosmap","1","paleturquoise","MITD1","0.04982"
"2562","cogdxad","rosmap","1","paleturquoise","PLEK","0.037"
"2563","cogdxad","rosmap","1","paleturquoise","TNFAIP6","0.00551"
"2564","cogdxad","rosmap","1","paleturquoise","ZFP36L2","0.04753"
"2565","cogdxad","rosmap","1","paleturquoise","BOC","0.01874"
"2566","cogdxad","rosmap","1","paleturquoise","DNAJB11","0.04961"
"2567","cogdxad","rosmap","1","paleturquoise","FNDC3B","0.00723"
"2568","cogdxad","rosmap","1","paleturquoise","C4orf19","0.00743"
"2569","cogdxad","rosmap","1","paleturquoise","CCRN4L","0.01323"
"2570","cogdxad","rosmap","1","paleturquoise","CXCL5","0.05068"
"2571","cogdxad","rosmap","1","paleturquoise","SMAD1","0.0331"
"2572","cogdxad","rosmap","1","paleturquoise","EGFLAM","0.02315"
"2573","cogdxad","rosmap","1","paleturquoise","GLRX","0.00616"
"2574","cogdxad","rosmap","1","paleturquoise","IRF1","0.03954"
"2575","cogdxad","rosmap","1","paleturquoise","MARCH3","0.00982999999999999"
"2576","cogdxad","rosmap","1","paleturquoise","PCDH12","0.02533"
"2577","cogdxad","rosmap","1","paleturquoise","PCDHB13","0.01831"
"2578","cogdxad","rosmap","1","paleturquoise","TNFAIP8","0.0064"
"2579","cogdxad","rosmap","1","paleturquoise","TNIP1","0.0136"
"2580","cogdxad","rosmap","1","paleturquoise","IER3","0.00121"
"2581","cogdxad","rosmap","1","paleturquoise","MICA","0.00294"
"2582","cogdxad","rosmap","1","paleturquoise","NFKBIE","0.02662"
"2583","cogdxad","rosmap","1","paleturquoise","TMEM217","0.01693"
"2584","cogdxad","rosmap","1","paleturquoise","CASP2","0.04801"
"2585","cogdxad","rosmap","1","paleturquoise","PDIA4","0.00055"
"2586","cogdxad","rosmap","1","paleturquoise","ZC3HAV1","0.01113"
"2587","cogdxad","rosmap","1","paleturquoise","CA13","0.05004"
"2588","cogdxad","rosmap","1","paleturquoise","GEM","0.0235"
"2589","cogdxad","rosmap","1","paleturquoise","LOXL2","0.02175"
"2590","cogdxad","rosmap","1","paleturquoise","LYN","0.05103"
"2591","cogdxad","rosmap","1","paleturquoise","MFHAS1","0.02106"
"2592","cogdxad","rosmap","1","paleturquoise","NKX3-1","0.01796"
"2593","cogdxad","rosmap","1","paleturquoise","ABCA1","0.00318"
"2594","cogdxad","rosmap","1","paleturquoise","CD274","0.01474"
"2595","cogdxad","rosmap","1","paleturquoise","SHB","0.05096"
"2596","cogdxad","rosmap","1","paleturquoise","SURF4","0.02907"
"2597","cogdxad","rosmap","1","paleturquoise","UGCG","0.00279"
"2598","cogdxad","rosmap","1","paleturquoise","NFKB2","0.00932"
"2599","cogdxad","rosmap","1","paleturquoise","PPAPDC1A","0.0045"
"2600","cogdxad","rosmap","1","paleturquoise","SLC25A28","0.01099"
"2601","cogdxad","rosmap","1","paleturquoise","ZNF503","0.02841"
"2602","cogdxad","rosmap","1","paleturquoise","BIRC3","0.01641"
"2603","cogdxad","rosmap","1","paleturquoise","CCDC86","0.05064"
"2604","cogdxad","rosmap","1","paleturquoise","GDPD5","0.02541"
"2605","cogdxad","rosmap","1","paleturquoise","LRRC55","0.01346"
"2606","cogdxad","rosmap","1","paleturquoise","MTA2","0.04315"
"2607","cogdxad","rosmap","1","paleturquoise","RELA","0.04911"
"2608","cogdxad","rosmap","1","paleturquoise","VPS37C","0.02662"
"2609","cogdxad","rosmap","1","paleturquoise","CLIP1","0.02004"
"2610","cogdxad","rosmap","1","paleturquoise","GALNT8","0.01174"
"2611","cogdxad","rosmap","1","paleturquoise","FBLN5","0.01724"
"2612","cogdxad","rosmap","1","paleturquoise","GCH1","1e-06"
"2613","cogdxad","rosmap","1","paleturquoise","KIAA0247","0.05023"
"2614","cogdxad","rosmap","1","paleturquoise","NFKBIA","0.05031"
"2615","cogdxad","rosmap","1","paleturquoise","AQP9","0.03238"
"2616","cogdxad","rosmap","1","paleturquoise","BCL2A1","0.01101"
"2617","cogdxad","rosmap","1","paleturquoise","LACTB","0.00269"
"2618","cogdxad","rosmap","1","paleturquoise","SQRDL","0.02021"
"2619","cogdxad","rosmap","1","paleturquoise","CX3CL1","0.04784"
"2620","cogdxad","rosmap","1","paleturquoise","GLIS2","0.04939"
"2621","cogdxad","rosmap","1","paleturquoise","CCL2","0.03999"
"2622","cogdxad","rosmap","1","paleturquoise","CCL3","0.02887"
"2623","cogdxad","rosmap","1","paleturquoise","CD7","0.04147"
"2624","cogdxad","rosmap","1","paleturquoise","FAM117A","0.00725"
"2625","cogdxad","rosmap","1","paleturquoise","SECTM1","0.02647"
"2626","cogdxad","rosmap","1","paleturquoise","SMURF2","0.04969"
"2627","cogdxad","rosmap","1","paleturquoise","PSTPIP2","0.01523"
"2628","cogdxad","rosmap","1","paleturquoise","PTPN2","0.00574"
"2629","cogdxad","rosmap","1","paleturquoise","ETHE1","0.03312"
"2630","cogdxad","rosmap","1","paleturquoise","FPR1","0.01224"
"2631","cogdxad","rosmap","1","paleturquoise","ICAM1","0.04975"
"2632","cogdxad","rosmap","1","paleturquoise","IL4I1","0.02231"
"2633","cogdxad","rosmap","1","paleturquoise","RELB","0.05062"
"2634","cogdxad","rosmap","1","paleturquoise","SNRPA","0.04996"
"2635","cogdxad","rosmap","1","paleturquoise","BMP2","0.02253"
"2636","cogdxad","rosmap","1","paleturquoise","CD40","0.05033"
"2637","cogdxad","rosmap","1","paleturquoise","OVOL2","0.03477"
"2638","cogdxad","rosmap","1","paleturquoise","OXT","0.04077"
"2639","cogdxad","rosmap","1","paleturquoise","HUNK","0.01532"
"2640","cogdxad","rosmap","1","paleturquoise","KCNE1","0.00763"
"2641","cogdxad","rosmap","1","paleturquoise","RCAN1","0.00554"
"2642","cogdxad","rosmap","1","paleturquoise","APOL2","0.00107"
"2643","cogdxad","rosmap","1","paleturquoise","APOL6","0.03296"
"2644","cogdxad","rosmap","1","paleturquoise","LRP5L","0.02578"
"2645","cogdxad","rosmap","1","paleturquoise","RAC2","0.0155"
"2646","cogdxad","rosmap","1","paleturquoise","SDF2L1","0.0276"
"2647","cogdxad","rosmap","1","thistle2","AK2","0.05106"
"2648","cogdxad","rosmap","1","thistle2","GBP1","0.02084"
"2649","cogdxad","rosmap","1","thistle2","GBP2","0.02934"
"2650","cogdxad","rosmap","1","thistle2","GBP4","0.03281"
"2651","cogdxad","rosmap","1","thistle2","IFI16","0.01801"
"2652","cogdxad","rosmap","1","thistle2","IQGAP3","0.04958"
"2653","cogdxad","rosmap","1","thistle2","CFLAR","0.04951"
"2654","cogdxad","rosmap","1","thistle2","GNLY","0.01856"
"2655","cogdxad","rosmap","1","thistle2","IGFBP2","0.03837"
"2656","cogdxad","rosmap","1","thistle2","SP100","0.00549"
"2657","cogdxad","rosmap","1","thistle2","SP110","0.02328"
"2658","cogdxad","rosmap","1","thistle2","VAMP5","0.04926"
"2659","cogdxad","rosmap","1","thistle2","DTX3L","0.02805"
"2660","cogdxad","rosmap","1","thistle2","PARP14","0.05072"
"2661","cogdxad","rosmap","1","thistle2","PLA1A","0.04951"
"2662","cogdxad","rosmap","1","thistle2","TNFSF10","0.01345"
"2663","cogdxad","rosmap","1","thistle2","ALPK1","0.00751"
"2664","cogdxad","rosmap","1","thistle2","IL15","0.02007"
"2665","cogdxad","rosmap","1","thistle2","LAP3","0.04945"
"2666","cogdxad","rosmap","1","thistle2","ERAP2","0.04954"
"2667","cogdxad","rosmap","1","thistle2","HK3","0.04985"
"2668","cogdxad","rosmap","1","thistle2","CFB","1e-06"
"2669","cogdxad","rosmap","1","thistle2","GMDS","5e-05"
"2670","cogdxad","rosmap","1","thistle2","HCP5","0.000758"
"2671","cogdxad","rosmap","1","thistle2","HLA-B","0.00094"
"2672","cogdxad","rosmap","1","thistle2","HLA-F","0.04085"
"2673","cogdxad","rosmap","1","thistle2","PSMB8","0.0018"
"2674","cogdxad","rosmap","1","thistle2","PSMB9","0.00144"
"2675","cogdxad","rosmap","1","thistle2","TAP1","0.001358"
