"","tissue","which.one","scorecutoff","module","gene","pvalue"
"1401","cogdnotxad","rosmap","1","mediumpurple3","PALLD","0.861"
"1402","cogdnotxad","rosmap","1","mediumpurple3","PTPN13","0.415"
"1403","cogdnotxad","rosmap","1","mediumpurple3","SCFD2","0.29"
"1404","cogdnotxad","rosmap","1","mediumpurple3","C5orf49","0.962"
"1405","cogdnotxad","rosmap","1","mediumpurple3","C7","0.725"
"1406","cogdnotxad","rosmap","1","mediumpurple3","DPYSL3","0.36"
"1407","cogdnotxad","rosmap","1","mediumpurple3","LPCAT1","0.469"
"1408","cogdnotxad","rosmap","1","mediumpurple3","PCDHB11","0.429"
"1409","cogdnotxad","rosmap","1","mediumpurple3","PCDHB15","0.39"
"1410","cogdnotxad","rosmap","1","mediumpurple3","PCDHB4","0.216"
"1411","cogdnotxad","rosmap","1","mediumpurple3","PCDHB6","0.348"
"1412","cogdnotxad","rosmap","1","mediumpurple3","C2","0.18681"
"1413","cogdnotxad","rosmap","1","mediumpurple3","CYP21A2","0.3"
"1414","cogdnotxad","rosmap","1","mediumpurple3","DST","0.734"
"1415","cogdnotxad","rosmap","1","mediumpurple3","TRAF3IP2","0.562"
"1416","cogdnotxad","rosmap","1","mediumpurple3","TUBB2B","0.13778"
"1417","cogdnotxad","rosmap","1","mediumpurple3","AEBP1","0.634"
"1418","cogdnotxad","rosmap","1","mediumpurple3","AQP1","0.991"
"1419","cogdnotxad","rosmap","1","mediumpurple3","PGAM2","0.726"
"1420","cogdnotxad","rosmap","1","mediumpurple3","PHKG1","0.196"
"1421","cogdnotxad","rosmap","1","mediumpurple3","PNPLA8","0.53"
"1422","cogdnotxad","rosmap","1","mediumpurple3","RADIL","0.16223"
"1423","cogdnotxad","rosmap","1","mediumpurple3","RFC2","0.643"
"1424","cogdnotxad","rosmap","1","mediumpurple3","TMEM176A","0.76"
"1425","cogdnotxad","rosmap","1","mediumpurple3","TMEM176B","0.834"
"1426","cogdnotxad","rosmap","1","mediumpurple3","BAALC","0.749"
"1427","cogdnotxad","rosmap","1","mediumpurple3","FABP5","0.00651"
"1428","cogdnotxad","rosmap","1","mediumpurple3","INTS9","0.02577"
"1429","cogdnotxad","rosmap","1","mediumpurple3","LETM2","0.458"
"1430","cogdnotxad","rosmap","1","mediumpurple3","MATN2","0.47"
"1431","cogdnotxad","rosmap","1","mediumpurple3","PDLIM2","0.848"
"1432","cogdnotxad","rosmap","1","mediumpurple3","PMP2","0.978"
"1433","cogdnotxad","rosmap","1","mediumpurple3","PTP4A3","0.543"
"1434","cogdnotxad","rosmap","1","mediumpurple3","RGS20","0.762"
"1435","cogdnotxad","rosmap","1","mediumpurple3","RNF19A","0.978"
"1436","cogdnotxad","rosmap","1","mediumpurple3","SCARA3","8e-05"
"1437","cogdnotxad","rosmap","1","mediumpurple3","SPAG1","0.922"
"1438","cogdnotxad","rosmap","1","mediumpurple3","STC1","0.26"
"1439","cogdnotxad","rosmap","1","mediumpurple3","STK3","0.29668"
"1440","cogdnotxad","rosmap","1","mediumpurple3","SULF1","0.827"
"1441","cogdnotxad","rosmap","1","mediumpurple3","TNFRSF11B","0.196"
"1442","cogdnotxad","rosmap","1","mediumpurple3","BSPRY","0.554"
"1443","cogdnotxad","rosmap","1","mediumpurple3","CA9","0.758"
"1444","cogdnotxad","rosmap","1","mediumpurple3","CNTNAP3","0.18389"
"1445","cogdnotxad","rosmap","1","mediumpurple3","FAM120AOS","0.286"
"1446","cogdnotxad","rosmap","1","mediumpurple3","FRMD3","0.259"
"1447","cogdnotxad","rosmap","1","mediumpurple3","GBGT1","0.832"
"1448","cogdnotxad","rosmap","1","mediumpurple3","NEK6","0.605"
"1449","cogdnotxad","rosmap","1","mediumpurple3","C10orf10","0.518"
"1450","cogdnotxad","rosmap","1","mediumpurple3","CDH23","0.42161"
"1451","cogdnotxad","rosmap","1","mediumpurple3","FAS","0.797"
"1452","cogdnotxad","rosmap","1","mediumpurple3","PLCE1","0.725"
"1453","cogdnotxad","rosmap","1","mediumpurple3","PPIF","0.982"
"1454","cogdnotxad","rosmap","1","mediumpurple3","RGR","0.585"
"1455","cogdnotxad","rosmap","1","mediumpurple3","SORBS1","0.476"
"1456","cogdnotxad","rosmap","1","mediumpurple3","VIM","0.944"
"1457","cogdnotxad","rosmap","1","mediumpurple3","ALG9","0.09448"
"1458","cogdnotxad","rosmap","1","mediumpurple3","APLNR","0.483"
"1459","cogdnotxad","rosmap","1","mediumpurple3","ARCN1","0.317"
"1460","cogdnotxad","rosmap","1","mediumpurple3","ATHL1","0.93"
"1461","cogdnotxad","rosmap","1","mediumpurple3","BBOX1","0.513"
"1462","cogdnotxad","rosmap","1","mediumpurple3","C11orf70","0.382"
"1463","cogdnotxad","rosmap","1","mediumpurple3","CD59","0.486"
"1464","cogdnotxad","rosmap","1","mediumpurple3","EPS8L2","0.197"
"1465","cogdnotxad","rosmap","1","mediumpurple3","FADS2","0.7"
"1466","cogdnotxad","rosmap","1","mediumpurple3","FIBIN","0.206"
"1467","cogdnotxad","rosmap","1","mediumpurple3","IFITM3","0.632"
"1468","cogdnotxad","rosmap","1","mediumpurple3","MRVI1","0.394"
"1469","cogdnotxad","rosmap","1","mediumpurple3","P2RY2","0.654"
"1470","cogdnotxad","rosmap","1","mediumpurple3","RARRES3","0.701"
"1471","cogdnotxad","rosmap","1","mediumpurple3","ROM1","0.647"
"1472","cogdnotxad","rosmap","1","mediumpurple3","SERPING1","0.06266"
"1473","cogdnotxad","rosmap","1","mediumpurple3","BEST3","0.50309"
"1474","cogdnotxad","rosmap","1","mediumpurple3","C1RL","0.01737"
"1475","cogdnotxad","rosmap","1","mediumpurple3","C1S","7.3e-05"
"1476","cogdnotxad","rosmap","1","mediumpurple3","DERA","0.41526"
"1477","cogdnotxad","rosmap","1","mediumpurple3","MGST1","0.616"
"1478","cogdnotxad","rosmap","1","mediumpurple3","ORMDL2","0.3"
"1479","cogdnotxad","rosmap","1","mediumpurple3","RFX4","0.01339"
"1480","cogdnotxad","rosmap","1","mediumpurple3","RPLP0","0.512"
"1481","cogdnotxad","rosmap","1","mediumpurple3","SDS","0.882"
"1482","cogdnotxad","rosmap","1","mediumpurple3","TUBA1A","0.886"
"1483","cogdnotxad","rosmap","1","mediumpurple3","TULP3","0.05993"
"1484","cogdnotxad","rosmap","1","mediumpurple3","COL4A1","0.342"
"1485","cogdnotxad","rosmap","1","mediumpurple3","COL4A2","0.483"
"1486","cogdnotxad","rosmap","1","mediumpurple3","RASA3","0.09389"
"1487","cogdnotxad","rosmap","1","mediumpurple3","UBAC2","0.697"
"1488","cogdnotxad","rosmap","1","mediumpurple3","ANG","0.379"
"1489","cogdnotxad","rosmap","1","mediumpurple3","LGALS3","0.602"
"1490","cogdnotxad","rosmap","1","mediumpurple3","RNASE4","0.399"
"1491","cogdnotxad","rosmap","1","mediumpurple3","TMED10","0.66"
"1492","cogdnotxad","rosmap","1","mediumpurple3","ARRDC4","0.809"
"1493","cogdnotxad","rosmap","1","mediumpurple3","GRAMD2","0.511"
"1494","cogdnotxad","rosmap","1","mediumpurple3","LCTL","0.937"
"1495","cogdnotxad","rosmap","1","mediumpurple3","NTRK3","0.10141"
"1496","cogdnotxad","rosmap","1","mediumpurple3","NUSAP1","0.599"
"1497","cogdnotxad","rosmap","1","mediumpurple3","RASL12","0.882"
"1498","cogdnotxad","rosmap","1","mediumpurple3","TTC23","0.596"
"1499","cogdnotxad","rosmap","1","mediumpurple3","CES1","0.18618"
"1500","cogdnotxad","rosmap","1","mediumpurple3","CYB5B","0.578"
"1501","cogdnotxad","rosmap","1","mediumpurple3","FAM86A","0.562"
"1502","cogdnotxad","rosmap","1","mediumpurple3","GPT2","0.423"
"1503","cogdnotxad","rosmap","1","mediumpurple3","HSD3B7","0.00442"
"1504","cogdnotxad","rosmap","1","mediumpurple3","KARS","0.153"
"1505","cogdnotxad","rosmap","1","mediumpurple3","MVP","0.20068"
"1506","cogdnotxad","rosmap","1","mediumpurple3","AKAP10","0.01621"
"1507","cogdnotxad","rosmap","1","mediumpurple3","ATP1B2","0.487"
"1508","cogdnotxad","rosmap","1","mediumpurple3","GALK1","0.434"
"1509","cogdnotxad","rosmap","1","mediumpurple3","GFAP","0.511"
"1510","cogdnotxad","rosmap","1","mediumpurple3","IGFBP4","0.10016"
"1511","cogdnotxad","rosmap","1","mediumpurple3","ITGB4","0.636"
"1512","cogdnotxad","rosmap","1","mediumpurple3","PITPNA","0.00152"
"1513","cogdnotxad","rosmap","1","mediumpurple3","PITPNC1","0.547"
"1514","cogdnotxad","rosmap","1","mediumpurple3","PLCD3","0.16955"
"1515","cogdnotxad","rosmap","1","mediumpurple3","SEPT9","0.872"
"1516","cogdnotxad","rosmap","1","mediumpurple3","SHMT1","0.178"
"1517","cogdnotxad","rosmap","1","mediumpurple3","COLEC12","0.3374"
"1518","cogdnotxad","rosmap","1","mediumpurple3","DSC2","0.423"
"1519","cogdnotxad","rosmap","1","mediumpurple3","DTNA","0.689"
"1520","cogdnotxad","rosmap","1","mediumpurple3","SEC11C","0.659"
"1521","cogdnotxad","rosmap","1","mediumpurple3","TGIF1","0.481"
"1522","cogdnotxad","rosmap","1","mediumpurple3","CYP4F11","0.745"
"1523","cogdnotxad","rosmap","1","mediumpurple3","FXYD3","0.58"
"1524","cogdnotxad","rosmap","1","mediumpurple3","NUCB1","0.514"
"1525","cogdnotxad","rosmap","1","mediumpurple3","PODNL1","0.216"
"1526","cogdnotxad","rosmap","1","mediumpurple3","PTGER1","0.281"
"1527","cogdnotxad","rosmap","1","mediumpurple3","RGL3","0.682"
"1528","cogdnotxad","rosmap","1","mediumpurple3","RHPN2","0.863"
"1529","cogdnotxad","rosmap","1","mediumpurple3","CRLS1","0.561"
"1530","cogdnotxad","rosmap","1","mediumpurple3","CTSA","0.255"
"1531","cogdnotxad","rosmap","1","mediumpurple3","C21orf62","0.723"
"1532","cogdnotxad","rosmap","1","mediumpurple3","CBR3","0.919"
"1533","cogdnotxad","rosmap","1","mediumpurple3","PTTG1IP","0.56"
"1534","cogdnotxad","rosmap","1","mediumpurple3","TMPRSS3","0.694"
"1535","cogdnotxad","rosmap","1","mediumpurple3","HSCB","0.517"
"1536","cogdnotxad","rosmap","1","mediumpurple3","TTC38","0.839"
"1537","cogdnotxad","rosmap","1","lightgreen","ADAM15","0.226"
"1538","cogdnotxad","rosmap","1","lightgreen","ADC","0.232"
"1539","cogdnotxad","rosmap","1","lightgreen","AKR7A3","0.284"
"1540","cogdnotxad","rosmap","1","lightgreen","ATAD3A","0.744"
"1541","cogdnotxad","rosmap","1","lightgreen","ATP13A2","0.10678"
"1542","cogdnotxad","rosmap","1","lightgreen","B3GALT6","0.506"
"1543","cogdnotxad","rosmap","1","lightgreen","BGLAP","0.08816"
"1544","cogdnotxad","rosmap","1","lightgreen","C1orf159","0.305"
"1545","cogdnotxad","rosmap","1","lightgreen","CCDC24","0.686"
"1546","cogdnotxad","rosmap","1","lightgreen","CHRNB2","0.288"
"1547","cogdnotxad","rosmap","1","lightgreen","CTNNBIP1","0.369"
"1548","cogdnotxad","rosmap","1","lightgreen","FNDC5","0.42253"
"1549","cogdnotxad","rosmap","1","lightgreen","GSTM5","0.32"
"1550","cogdnotxad","rosmap","1","lightgreen","IGFN1","0.861"
"1551","cogdnotxad","rosmap","1","lightgreen","JMJD4","0.399"
"1552","cogdnotxad","rosmap","1","lightgreen","KIF17","0.18492"
"1553","cogdnotxad","rosmap","1","lightgreen","MRTO4","0.607"
"1554","cogdnotxad","rosmap","1","lightgreen","NENF","0.327"
"1555","cogdnotxad","rosmap","1","lightgreen","NOC2L","0.489"
"1556","cogdnotxad","rosmap","1","lightgreen","PAQR6","0.08519"
"1557","cogdnotxad","rosmap","1","lightgreen","POU2F1","0.609"
"1558","cogdnotxad","rosmap","1","lightgreen","PYCR2","0.598"
"1559","cogdnotxad","rosmap","1","lightgreen","S100A1","0.954"
"1560","cogdnotxad","rosmap","1","lightgreen","S100A14","0.87"
"1561","cogdnotxad","rosmap","1","lightgreen","SCAMP3","0.968"
"1562","cogdnotxad","rosmap","1","lightgreen","SLC45A1","0.1048"
"1563","cogdnotxad","rosmap","1","lightgreen","SLC9A1","0.52915"
"1564","cogdnotxad","rosmap","1","lightgreen","SRM","0.08905"
"1565","cogdnotxad","rosmap","1","lightgreen","ST3GAL3","0.865"
"1566","cogdnotxad","rosmap","1","lightgreen","SUSD4","0.835"
"1567","cogdnotxad","rosmap","1","lightgreen","TMEM222","0.597"
"1568","cogdnotxad","rosmap","1","lightgreen","TOE1","0.847"
"1569","cogdnotxad","rosmap","1","lightgreen","ZBTB48","0.13429"
"1570","cogdnotxad","rosmap","1","lightgreen","ZNF593","0.048"
"1571","cogdnotxad","rosmap","1","lightgreen","ALMS1","0.198"
"1572","cogdnotxad","rosmap","1","lightgreen","ANKRD39","0.01933"
"1573","cogdnotxad","rosmap","1","lightgreen","BCS1L","0.832"
"1574","cogdnotxad","rosmap","1","lightgreen","CGREF1","0.27053"
"1575","cogdnotxad","rosmap","1","lightgreen","CHCHD5","0.729"
"1576","cogdnotxad","rosmap","1","lightgreen","COLEC11","0.609"
"1577","cogdnotxad","rosmap","1","lightgreen","DARS","0.856"
"1578","cogdnotxad","rosmap","1","lightgreen","DTNB","0.01914"
"1579","cogdnotxad","rosmap","1","lightgreen","FEV","0.79"
"1580","cogdnotxad","rosmap","1","lightgreen","HAAO","0.177"
"1581","cogdnotxad","rosmap","1","lightgreen","IMP4","0.876"
"1582","cogdnotxad","rosmap","1","lightgreen","NDUFA10","0.706"
"1583","cogdnotxad","rosmap","1","lightgreen","SCTR","0.00583"
"1584","cogdnotxad","rosmap","1","lightgreen","SMARCAL1","0.292"
"1585","cogdnotxad","rosmap","1","lightgreen","TIGD1","0.16028"
"1586","cogdnotxad","rosmap","1","lightgreen","TRIM54","0.662"
"1587","cogdnotxad","rosmap","1","lightgreen","TSSC1","0.667"
"1588","cogdnotxad","rosmap","1","lightgreen","WBP1","0.697"
"1589","cogdnotxad","rosmap","1","lightgreen","ABHD14B","0.21012"
"1590","cogdnotxad","rosmap","1","lightgreen","ACAA1","0.319"
"1591","cogdnotxad","rosmap","1","lightgreen","ACTR8","0.367"
"1592","cogdnotxad","rosmap","1","lightgreen","ACY1","0.188"
"1593","cogdnotxad","rosmap","1","lightgreen","APEH","0.995"
"1594","cogdnotxad","rosmap","1","lightgreen","ARPC4","0.754"
"1595","cogdnotxad","rosmap","1","lightgreen","ATG7","0.873"
"1596","cogdnotxad","rosmap","1","lightgreen","CCDC13","0.12"
"1597","cogdnotxad","rosmap","1","lightgreen","CHCHD6","0.905"
"1598","cogdnotxad","rosmap","1","lightgreen","EEFSEC","0.454"
"1599","cogdnotxad","rosmap","1","lightgreen","HRASLS","0.499"
"1600","cogdnotxad","rosmap","1","lightgreen","PODXL2","0.729"
"1601","cogdnotxad","rosmap","1","lightgreen","RBP1","0.753"
"1602","cogdnotxad","rosmap","1","lightgreen","TEX264","0.261"
"1603","cogdnotxad","rosmap","1","lightgreen","THPO","0.25831"
"1604","cogdnotxad","rosmap","1","lightgreen","ACOX3","0.741"
"1605","cogdnotxad","rosmap","1","lightgreen","ADD1","0.508"
"1606","cogdnotxad","rosmap","1","lightgreen","CPLX1","0.733"
"1607","cogdnotxad","rosmap","1","lightgreen","FAM149A","0.921"
"1608","cogdnotxad","rosmap","1","lightgreen","MFSD7","0.248"
"1609","cogdnotxad","rosmap","1","lightgreen","RPL9","0.44"
"1610","cogdnotxad","rosmap","1","lightgreen","TMEM129","0.175"
"1611","cogdnotxad","rosmap","1","lightgreen","ABLIM3","0.02262"
"1612","cogdnotxad","rosmap","1","lightgreen","APBB3","0.00274"
"1613","cogdnotxad","rosmap","1","lightgreen","B4GALT7","0.0359"
"1614","cogdnotxad","rosmap","1","lightgreen","EIF4EBP3","0.0042"
"1615","cogdnotxad","rosmap","1","lightgreen","HARS2","0.00096"
"1616","cogdnotxad","rosmap","1","lightgreen","NSUN2","0.14183"
"1617","cogdnotxad","rosmap","1","lightgreen","PCDHGA10","0.0795"
"1618","cogdnotxad","rosmap","1","lightgreen","PCDHGA4","0.11282"
"1619","cogdnotxad","rosmap","1","lightgreen","PCDHGB7","0.08195"
"1620","cogdnotxad","rosmap","1","lightgreen","RASGEF1C","0.345"
"1621","cogdnotxad","rosmap","1","lightgreen","SIL1","0.621"
"1622","cogdnotxad","rosmap","1","lightgreen","SNCB","0.09839"
"1623","cogdnotxad","rosmap","1","lightgreen","SNX24","0.662"
"1624","cogdnotxad","rosmap","1","lightgreen","FRS3","0.776"
"1625","cogdnotxad","rosmap","1","lightgreen","ABCB8","0.908"
"1626","cogdnotxad","rosmap","1","lightgreen","ATP6V0E2","0.866"
"1627","cogdnotxad","rosmap","1","lightgreen","C7orf43","0.000178"
"1628","cogdnotxad","rosmap","1","lightgreen","C7orf50","0.382"
"1629","cogdnotxad","rosmap","1","lightgreen","CLEC2L","0.00793"
"1630","cogdnotxad","rosmap","1","lightgreen","CUX1","0.01759"
"1631","cogdnotxad","rosmap","1","lightgreen","DBNL","0.679"
"1632","cogdnotxad","rosmap","1","lightgreen","DNAJC30","0.08288"
"1633","cogdnotxad","rosmap","1","lightgreen","LFNG","0.17322"
"1634","cogdnotxad","rosmap","1","lightgreen","LIMK1","0.839"
"1635","cogdnotxad","rosmap","1","lightgreen","MAD1L1","0.06026"
"1636","cogdnotxad","rosmap","1","lightgreen","MOSPD3","0.393"
"1637","cogdnotxad","rosmap","1","lightgreen","POMZP3","0.442"
"1638","cogdnotxad","rosmap","1","lightgreen","PSMG3","0.00307"
"1639","cogdnotxad","rosmap","1","lightgreen","RHBDD2","0.11409"
"1640","cogdnotxad","rosmap","1","lightgreen","SRCRB4D","0.03303"
"1641","cogdnotxad","rosmap","1","lightgreen","TSC22D4","0.123432"
"1642","cogdnotxad","rosmap","1","lightgreen","UPP1","0.28213"
"1643","cogdnotxad","rosmap","1","lightgreen","FBXO16","0.06917"
"1644","cogdnotxad","rosmap","1","lightgreen","NKAIN3","0.435"
"1645","cogdnotxad","rosmap","1","lightgreen","PSCA","0.263"
"1646","cogdnotxad","rosmap","1","lightgreen","PUF60","0.354"
"1647","cogdnotxad","rosmap","1","lightgreen","PXDNL","0.17886"
"1648","cogdnotxad","rosmap","1","lightgreen","RPL8","0.383"
"1649","cogdnotxad","rosmap","1","lightgreen","TSTA3","0.328"
"1650","cogdnotxad","rosmap","1","lightgreen","C9orf24","0.551"
"1651","cogdnotxad","rosmap","1","lightgreen","C9orf37","0.343"
"1652","cogdnotxad","rosmap","1","lightgreen","DPM2","0.125"
"1653","cogdnotxad","rosmap","1","lightgreen","FAM69B","0.658"
"1654","cogdnotxad","rosmap","1","lightgreen","KIF12","0.12926"
"1655","cogdnotxad","rosmap","1","lightgreen","LCN12","0.745"
"1656","cogdnotxad","rosmap","1","lightgreen","NUP214","0.453"
"1657","cogdnotxad","rosmap","1","lightgreen","PMPCA","0.579"
"1658","cogdnotxad","rosmap","1","lightgreen","PTGDS","0.748"
"1659","cogdnotxad","rosmap","1","lightgreen","SLC27A4","0.09325"
"1660","cogdnotxad","rosmap","1","lightgreen","SURF1","0.963"
"1661","cogdnotxad","rosmap","1","lightgreen","TMEM141","0.873"
"1662","cogdnotxad","rosmap","1","lightgreen","TRUB2","0.08958"
"1663","cogdnotxad","rosmap","1","lightgreen","URM1","0.136"
"1664","cogdnotxad","rosmap","1","lightgreen","FANK1","0.196"
"1665","cogdnotxad","rosmap","1","lightgreen","GRID1","0.474"
"1666","cogdnotxad","rosmap","1","lightgreen","HK1","0.277"
"1667","cogdnotxad","rosmap","1","lightgreen","LRRC20","0.11056"
"1668","cogdnotxad","rosmap","1","lightgreen","UROS","0.497"
"1669","cogdnotxad","rosmap","1","lightgreen","BSCL2","0.851"
"1670","cogdnotxad","rosmap","1","lightgreen","CHID1","2.5e-05"
"1671","cogdnotxad","rosmap","1","lightgreen","CHKA","0.376"
"1672","cogdnotxad","rosmap","1","lightgreen","CHRM1","0.0497"
"1673","cogdnotxad","rosmap","1","lightgreen","COMMD9","0.22549"
"1674","cogdnotxad","rosmap","1","lightgreen","DNAJC4","0.156"
"1675","cogdnotxad","rosmap","1","lightgreen","FAM160A2","0.396"
"1676","cogdnotxad","rosmap","1","lightgreen","IGHMBP2","0.378"
"1677","cogdnotxad","rosmap","1","lightgreen","KAT5","0.231"
"1678","cogdnotxad","rosmap","1","lightgreen","KCNK4","0.5"
"1679","cogdnotxad","rosmap","1","lightgreen","RPLP2","0.11982"
"1680","cogdnotxad","rosmap","1","lightgreen","SLC22A6","0.03091"
"1681","cogdnotxad","rosmap","1","lightgreen","TM7SF2","0.39907"
"1682","cogdnotxad","rosmap","1","lightgreen","TRPT1","0.134"
"1683","cogdnotxad","rosmap","1","lightgreen","YIF1A","0.412"
"1684","cogdnotxad","rosmap","1","lightgreen","ACADS","0.771"
"1685","cogdnotxad","rosmap","1","lightgreen","BRAP","0.26192"
"1686","cogdnotxad","rosmap","1","lightgreen","CCDC41","0.509"
"1687","cogdnotxad","rosmap","1","lightgreen","COPS7A","0.501"
"1688","cogdnotxad","rosmap","1","lightgreen","IGFBP6","0.12196"
"1689","cogdnotxad","rosmap","1","lightgreen","MMAB","0.257"
"1690","cogdnotxad","rosmap","1","lightgreen","OGFOD2","0.001372"
"1691","cogdnotxad","rosmap","1","lightgreen","TAPBPL","0.08132"
"1692","cogdnotxad","rosmap","1","lightgreen","TARBP2","0.13925"
"1693","cogdnotxad","rosmap","1","lightgreen","WNT10B","0.33654"
"1694","cogdnotxad","rosmap","1","lightgreen","F7","0.656"
"1695","cogdnotxad","rosmap","1","lightgreen","MIPEP","0.02682"
"1696","cogdnotxad","rosmap","1","lightgreen","C14orf80","0.01591"
"1697","cogdnotxad","rosmap","1","lightgreen","CHD8","0.759"
"1698","cogdnotxad","rosmap","1","lightgreen","MLH3","0.401"
"1699","cogdnotxad","rosmap","1","lightgreen","NOVA1","0.547"
"1700","cogdnotxad","rosmap","1","lightgreen","NRXN3","0.476"
"1701","cogdnotxad","rosmap","1","lightgreen","SLC7A8","0.05645"
"1702","cogdnotxad","rosmap","1","lightgreen","XRCC3","0.22277"
"1703","cogdnotxad","rosmap","1","lightgreen","ADAL","0.473"
"1704","cogdnotxad","rosmap","1","lightgreen","FAH","0.511"
"1705","cogdnotxad","rosmap","1","lightgreen","FAM174B","0.684"
"1706","cogdnotxad","rosmap","1","lightgreen","HDDC3","0.662"
"1707","cogdnotxad","rosmap","1","lightgreen","MPI","0.215"
"1708","cogdnotxad","rosmap","1","lightgreen","RHCG","0.98"
"1709","cogdnotxad","rosmap","1","lightgreen","RLBP1","0.901"
"1710","cogdnotxad","rosmap","1","lightgreen","STOML1","0.445"
"1711","cogdnotxad","rosmap","1","lightgreen","ABCA3","0.915"
"1712","cogdnotxad","rosmap","1","lightgreen","APRT","0.582"
"1713","cogdnotxad","rosmap","1","lightgreen","BCKDK","0.00369"
"1714","cogdnotxad","rosmap","1","lightgreen","C16orf74","0.572"
"1715","cogdnotxad","rosmap","1","lightgreen","CCDC78","0.08005"
"1716","cogdnotxad","rosmap","1","lightgreen","COQ9","0.682"
"1717","cogdnotxad","rosmap","1","lightgreen","COX6A2","0.275"
"1718","cogdnotxad","rosmap","1","lightgreen","DHODH","0.09184"
"1719","cogdnotxad","rosmap","1","lightgreen","DUS2L","0.956"
"1720","cogdnotxad","rosmap","1","lightgreen","KCTD5","0.473"
"1721","cogdnotxad","rosmap","1","lightgreen","METRN","0.08004"
"1722","cogdnotxad","rosmap","1","lightgreen","MPG","0.98"
"1723","cogdnotxad","rosmap","1","lightgreen","MRPL28","0.01557"
"1724","cogdnotxad","rosmap","1","lightgreen","NSMCE1","0.34"
"1725","cogdnotxad","rosmap","1","lightgreen","NTHL1","0.872"
"1726","cogdnotxad","rosmap","1","lightgreen","NUBP2","0.538"
"1727","cogdnotxad","rosmap","1","lightgreen","PSMB10","0.69"
"1728","cogdnotxad","rosmap","1","lightgreen","RLTPR","0.896"
"1729","cogdnotxad","rosmap","1","lightgreen","TELO2","0.482"
"1730","cogdnotxad","rosmap","1","lightgreen","TMEM219","0.03051"
"1731","cogdnotxad","rosmap","1","lightgreen","XPO6","0.355"
"1732","cogdnotxad","rosmap","1","lightgreen","ZNF668","0.00469"
"1733","cogdnotxad","rosmap","1","lightgreen","ALDOC","0.342"
"1734","cogdnotxad","rosmap","1","lightgreen","B3GNTL1","0.982"
"1735","cogdnotxad","rosmap","1","lightgreen","BCAS3","0.07205"
"1736","cogdnotxad","rosmap","1","lightgreen","C17orf49","0.847"
"1737","cogdnotxad","rosmap","1","lightgreen","CAMTA2","0.008"
"1738","cogdnotxad","rosmap","1","lightgreen","DCXR","0.865"
"1739","cogdnotxad","rosmap","1","lightgreen","DRG2","0.383"
"1740","cogdnotxad","rosmap","1","lightgreen","GRIN2C","0.616"
"1741","cogdnotxad","rosmap","1","lightgreen","MARCH10","0.16267"
"1742","cogdnotxad","rosmap","1","lightgreen","MPRIP","0.267"
"1743","cogdnotxad","rosmap","1","lightgreen","NT5M","0.821"
"1744","cogdnotxad","rosmap","1","lightgreen","PCYT2","0.569"
"1745","cogdnotxad","rosmap","1","lightgreen","PEMT","0.961"
"1746","cogdnotxad","rosmap","1","lightgreen","PIPOX","0.891"
"1747","cogdnotxad","rosmap","1","lightgreen","PLSCR3","0.502"
"1748","cogdnotxad","rosmap","1","lightgreen","PROCA1","0.618"
"1749","cogdnotxad","rosmap","1","lightgreen","RECQL5","0.867"
"1750","cogdnotxad","rosmap","1","lightgreen","RNF43","0.000388"
"1751","cogdnotxad","rosmap","1","lightgreen","SEZ6","0.898"
"1752","cogdnotxad","rosmap","1","lightgreen","SHBG","0.455"
"1753","cogdnotxad","rosmap","1","lightgreen","SNF8","0.662"
"1754","cogdnotxad","rosmap","1","lightgreen","TMEM104","0.15359"
"1755","cogdnotxad","rosmap","1","lightgreen","TUBG2","0.46"
"1756","cogdnotxad","rosmap","1","lightgreen","XYLT2","0.3"
"1757","cogdnotxad","rosmap","1","lightgreen","ZNF232","0.04415"
"1758","cogdnotxad","rosmap","1","lightgreen","FBXO15","0.208"
"1759","cogdnotxad","rosmap","1","lightgreen","RNMT","0.678"
"1760","cogdnotxad","rosmap","1","lightgreen","ADCK4","0.665"
"1761","cogdnotxad","rosmap","1","lightgreen","ANGPTL6","0.63"
"1762","cogdnotxad","rosmap","1","lightgreen","APOE","1e-06"
"1763","cogdnotxad","rosmap","1","lightgreen","ATP5D","0.75"
"1764","cogdnotxad","rosmap","1","lightgreen","BSG","0.441"
"1765","cogdnotxad","rosmap","1","lightgreen","CCDC106","0.938"
"1766","cogdnotxad","rosmap","1","lightgreen","CHST8","0.6"
"1767","cogdnotxad","rosmap","1","lightgreen","CLEC11A","0.404"
"1768","cogdnotxad","rosmap","1","lightgreen","DDA1","0.17888"
"1769","cogdnotxad","rosmap","1","lightgreen","DDX49","0.668"
"1770","cogdnotxad","rosmap","1","lightgreen","DUS3L","0.134"
"1771","cogdnotxad","rosmap","1","lightgreen","DYRK1B","0.529"
"1772","cogdnotxad","rosmap","1","lightgreen","ERCC2","0.00155"
"1773","cogdnotxad","rosmap","1","lightgreen","EXOSC5","0.402"
"1774","cogdnotxad","rosmap","1","lightgreen","FAM71E1","0.94"
"1775","cogdnotxad","rosmap","1","lightgreen","FDX1L","0.02992"
"1776","cogdnotxad","rosmap","1","lightgreen","FXYD7","0.03682"
"1777","cogdnotxad","rosmap","1","lightgreen","GAMT","0.03398"
"1778","cogdnotxad","rosmap","1","lightgreen","GDF1","0.577"
"1779","cogdnotxad","rosmap","1","lightgreen","HRC","0.0907"
