XtID,tID,Gene_Symbol
X2366132,2366132,TIPRL
X3355091,3355091,TIRAP
X2908008,2908008,TJAP1
X3615579,3615579,TJP1
X3173880,3173880,TJP2
X3817116,3817116,TJP3
X3695107,3695107,TK2
X2676671,2676671,TKT
X3996227,3996227,TKTL1
X3751042,3751042,TLCD1
X3740651,3740651,TLCD2
X3211579,3211579,TLE1
X3846076,3846076,TLE2
X3631214,3631214,TLE3
X3176209,3176209,TLE4
X3176292,3176292,TLE4
X2586603,2586603,TLK1
X3730240,3730240,TLK2
X2750753,2750753,TLL1
X3301800,3301800,TLL2
X3204744,3204744,TLN1
X3597125,3597125,TLN2
X3597270,3597270,TLN2
X3597272,3597272,TLN2
X2766219,2766219,TLR1
X2766192,2766192,TLR10
X2754937,2754937,TLR3
X3186966,3186966,TLR4
X4045381,4045381,TLR5
X2766256,2766256,TLR6
X2766262,2766262,TLR6
X3969081,3969081,TLR7
X3969115,3969115,TLR8
X2675998,2675998,TLR9
X2840574,2840574,TLX3
X2415728,2415728,TM2D1
X3132333,3132333,TM2D2
X3642358,3642358,TM2D3
X2700365,2700365,TM4SF1
X2700332,2700332,TM4SF18
X2602304,2602304,TM4SF20
X2647315,2647315,TM4SF4
X3707175,3707175,TM4SF5
X3605268,3605268,TM6SF1
X3855633,3855633,TM6SF2
X3334884,3334884,TM7SF2
X3448481,3448481,TM7SF3
X3557898,3557898,TM9SF1
X3498502,3498502,TM9SF2
X3301857,3301857,TM9SF3
X3881686,3881686,TM9SF4
X2599371,2599371,TMBIM1
X3414186,3414186,TMBIM6
X3174643,3174643,TMC1
X3873824,3873824,TMC2
X3635578,3635578,TMC3
X3870533,3870533,TMC4
X3650953,3650953,TMC5
X3772090,3772090,TMC6
X3650762,3650762,TMC7
X3650800,3650800,TMC7
X3736162,3736162,TMC8
X2694931,2694931,TMCC1
X2376376,2376376,TMCC2
X3466206,3466206,TMCC3
X2442134,2442134,TMCO1
X3502632,3502632,TMCO3
X2399908,2399908,TMCO4
X2831897,2831897,TMCO6
X3666460,3666460,TMCO7
X3666540,3666540,TMCO7
X3572340,3572340,TMED10
X3435853,3435853,TMED2
X3603687,3603687,TMED3
X2999942,2999942,TMED4
X3048778,3048778,TMED4
X2423264,2423264,TMED5
X3696554,3696554,TMED6
X3573029,3573029,TMED8
X3182229,3182229,TMEFF1
X2592598,2592598,TMEFF2
X3763390,3763390,TMEM100
X3758790,3758790,TMEM101
X3734479,3734479,TMEM104
X2990342,2990342,TMEM106B
X3413278,3413278,TMEM106C
X3744229,3744229,TMEM107
X2642995,2642995,TMEM108
X3332615,3332615,TMEM109
X3749767,3749767,TMEM11
X2676469,2676469,TMEM110
X2676471,2676471,TMEM110
X2662491,2662491,TMEM111
X2675304,2675304,TMEM115
X3471769,3471769,TMEM116
X3412345,3412345,TMEM117
X3057520,3057520,TMEM120A
X3434907,3434907,TMEM120B
X3554906,3554906,TMEM121
X3388631,3388631,TMEM123
X2333035,2333035,TMEM125
X3343008,3343008,TMEM126A
X3342983,3342983,TMEM126B
X2565246,2565246,TMEM127
X2758658,2758658,TMEM128
X2757347,2757347,TMEM129
X3063035,3063035,TMEM130
X2566088,2566088,TMEM131
X3332626,3332626,TMEM132A
X3436666,3436666,TMEM132B
X3436744,3436744,TMEM132B
X3437369,3437369,TMEM132C
X3478068,3478068,TMEM132D
X3718236,3718236,TMEM132E
X3378867,3378867,TMEM134
X3343546,3343546,TMEM135
X3343619,3343619,TMEM135
X3343621,3343621,TMEM135
X3343623,3343623,TMEM135
X3352485,3352485,TMEM136
X3332886,3332886,TMEM138
X3029016,3029016,TMEM139
X3194613,3194613,TMEM141
X3834744,3834744,TMEM145
X3818091,3818091,TMEM146
X3830530,3830530,TMEM147
X3672221,3672221,TMEM148
X3859899,3859899,TMEM149
X2910364,2910364,TMEM14A
X2894711,2894711,TMEM14B
X2894689,2894689,TMEM14C
X3292792,3292792,TMEM14D
X2701294,2701294,TMEM14E
X2562387,2562387,TMEM150A
X2784074,2784074,TMEM155
X2766289,2766289,TMEM156
X2671787,2671787,TMEM158
X3651639,3651639,TMEM159
X3866339,3866339,TMEM160
X3855506,3855506,TMEM161A
X2866045,2866045,TMEM161B
X3987029,3987029,TMEM164
X2727793,2727793,TMEM165
X2865216,2865216,TMEM167A
X2350469,2350469,TMEM167B
X3068476,3068476,TMEM168
X3068517,3068517,TMEM168
X2526971,2526971,TMEM169
X2555830,2555830,TMEM17
X3699581,3699581,TMEM170A
X2895031,2895031,TMEM170B
X2895039,2895039,TMEM170B
X2895041,2895041,TMEM170B
X2895043,2895043,TMEM170B
X2895047,2895047,TMEM170B
X2895049,2895049,TMEM170B
X2877990,2877990,TMEM173
X2714376,2714376,TMEM175
X3031624,3031624,TMEM176A
X3079172,3079172,TMEM176B
X2478259,2478259,TMEM178
X2478269,2478269,TMEM178
X3333668,3333668,TMEM179B
X2537290,2537290,TMEM18
X3261723,3261723,TMEM180
X2933650,2933650,TMEM181
X2497301,2497301,TMEM182
X2375500,2375500,TMEM183A
X3035380,3035380,TMEM184A
X3960440,3960440,TMEM184B
X2746645,2746645,TMEM184C
X4025500,4025500,TMEM185A
X3679503,3679503,TMEM186
X3996083,3996083,TMEM187
X3659858,3659858,TMEM188
X3909064,3909064,TMEM189
X3422231,3422231,TMEM19
X2792420,2792420,TMEM192
X3458299,3458299,TMEM194A
X2592122,2592122,TMEM194B
X3039399,3039399,TMEM195
X3040465,3040465,TMEM196
X2528674,2528674,TMEM198
X3715535,3715535,TMEM199
X3209384,3209384,TMEM2
X3258772,3258772,TMEM20
X2925590,2925590,TMEM200A
X3797281,3797281,TMEM200C
X3797283,3797283,TMEM200C
X2319385,2319385,TMEM201
X3643938,3643938,TMEM204
X3850832,3850832,TMEM205
X2454661,2454661,TMEM206
X2710632,2710632,TMEM207
X3665357,3665357,TMEM208
X3072435,3072435,TMEM209
X2652355,2652355,TMEM212
X2474105,2474105,TMEM214
X3332913,3332913,TMEM216
X3396300,3396300,TMEM218
X3655806,3655806,TMEM219
X2644128,2644128,TMEM22
X3745525,3745525,TMEM220
X3854477,3854477,TMEM221
X3376137,3376137,TMEM223
X3070787,3070787,TMEM229A
X2870589,2870589,TMEM232
X3434118,3434118,TMEM233
X3351498,3351498,TMEM25
X3291281,3291281,TMEM26
X4000641,4000641,TMEM27
X2961317,2961317,TMEM30A
X3985709,3985709,TMEM31
X2725332,2725332,TMEM33
X3984633,3984633,TMEM35
X2502842,2502842,TMEM37
X3823842,3823842,TMEM38A
X3183364,3183364,TMEM38B
X2690850,2690850,TMEM39A
X2328633,2328633,TMEM39B
X2663295,2663295,TMEM40
X2708817,2708817,TMEM41A
X3362342,3362342,TMEM41B
X2620315,2620315,TMEM42
X2611779,2611779,TMEM43
X2711751,2711751,TMEM44
X2633691,2633691,TMEM45A
X3356038,3356038,TMEM45B
X4004575,4004575,TMEM47
X2413423,2413423,TMEM48
X3419585,3419585,TMEM5
X2325941,2325941,TMEM50A
X3929664,3929664,TMEM50B
X2321645,2321645,TMEM51
X2409770,2409770,TMEM53
X2405284,2405284,TMEM54
X3144235,3144235,TMEM55A
X3555492,3555492,TMEM55B
X2347732,2347732,TMEM56
X2326005,2326005,TMEM57
X2413578,2413578,TMEM59
X3825244,3825244,TMEM59L
X3058156,3058156,TMEM60
X2337369,2337369,TMEM61
X3591281,3591281,TMEM62
X2458513,2458513,TMEM63A
X2908323,2908323,TMEM63B
X3545345,3545345,TMEM63C
X3144138,3144138,TMEM64
X3151883,3151883,TMEM65
X3129948,3129948,TMEM66
X3107242,3107242,TMEM67
X3098923,3098923,TMEM68
X3136015,3136015,TMEM68
X2334459,2334459,TMEM69
X3103494,3103494,TMEM70
X3154185,3154185,TMEM71
X3244460,3244460,TMEM72
X3148703,3148703,TMEM74
X3316126,3316126,TMEM80
X2452311,2452311,TMEM81
X3599669,3599669,TMEM84
X3588069,3588069,TMEM85
X3322904,3322904,TMEM86A
X3871242,3871242,TMEM86B
X3620515,3620515,TMEM87A
X2500615,2500615,TMEM87B
X2315880,2315880,TMEM88B
X3675116,3675116,TMEM8A
X3168210,3168210,TMEM8B
X2450668,2450668,TMEM9
X3571889,3571889,TMEM90A
X3571893,3571893,TMEM90A
X3880467,3880467,TMEM90B
X3834176,3834176,TMEM91
X3706736,3706736,TMEM93
X3715489,3715489,TMEM97
X3717870,3717870,TMEM98
X3721124,3721124,TMEM99
X3721141,3721141,TMEM99
X3362124,3362124,TMEM9B
X2681157,2681157,TMF1
X2620985,2620985,TMIE
X3846695,3846695,TMIGD2
X4027828,4027828,TMLHE
X3181240,3181240,TMOD1
X3594031,3594031,TMOD2
X3594066,3594066,TMOD3
X3427767,3427767,TMPO
X2771983,2771983,TMPRSS11B
X2771965,2771965,TMPRSS11BNL
X2771839,2771839,TMPRSS11D
X3393536,3393536,TMPRSS13
X3926271,3926271,TMPRSS15
X3933098,3933098,TMPRSS2
X3959953,3959953,TMPRSS6
X2636024,2636024,TMPRSS7
X3816475,3816475,TMPRSS9
X2491271,2491271,TMSB10
X3985774,3985774,TMSB15B
X3969133,3969133,TMSB4X
X4030259,4030259,TMSB4Y
X2408955,2408955,TMSL1
X3449068,3449068,TMTC1
X3424442,3424442,TMTC2
X3425134,3425134,TMTC3
X3523156,3523156,TMTC4
X3079369,3079369,TMUB1
X3722820,3722820,TMUB2
X3535395,3535395,TMX1
X3535425,3535425,TMX1
X3812206,3812206,TMX3
X3896976,3896976,TMX4
X3510542,3510542,TNAP
X3222170,3222170,TNC
X3715512,3715512,TNFAIP1
X3553531,3553531,TNFAIP2
X2927506,2927506,TNFAIP3
X2510464,2510464,TNFAIP6
X2825629,2825629,TNFAIP8
X3817602,3817602,TNFAIP8L1
X3623948,3623948,TNFAIP8L3
X3127775,3127775,TNFRSF10A
X3127703,3127703,TNFRSF10B
X3089816,3089816,TNFRSF10C
X3089836,3089836,TNFRSF10C
X3127745,3127745,TNFRSF10D
X3791254,3791254,TNFRSF11A
X3150455,3150455,TNFRSF11B
X3747522,3747522,TNFRSF13B
X2391150,2391150,TNFRSF18
X3481410,3481410,TNFRSF19
X3441849,3441849,TNFRSF1A
X2320727,2320727,TNFRSF1B
X2956052,2956052,TNFRSF21
X2394699,2394699,TNFRSF25
X2391172,2391172,TNFRSF4
X2395146,2395146,TNFRSF9
X2705706,2705706,TNFSF10
X3487299,3487299,TNFSF11
X3708764,3708764,TNFSF12
X3500787,3500787,TNFSF13B
X3848020,3848020,TNFSF14
X2444239,2444239,TNFSF18
X3222144,3222144,TNFSF8
X3818468,3818468,TNFSF9
X2705266,2705266,TNIK
X2881672,2881672,TNIP1
X2757944,2757944,TNIP2
X2783916,2783916,TNIP3
X3708528,3708528,TNK1
X2712417,2712417,TNK2
X3085270,3085270,TNKS
X3373675,3373675,TNKS1BP1
X3257850,3257850,TNKS2
X3984445,3984445,TNMD
X2368246,2368246,TNN
X2450823,2450823,TNNI1
X3871095,3871095,TNNT1
X2450762,2450762,TNNT2
X3317117,3317117,TNNT3
X2815043,2815043,TNPO1
X3072014,3072014,TNPO3
X2444899,2444899,TNR
X3036713,3036713,TNRC18
X3653398,3653398,TNRC6A
X3653512,3653512,TNRC6A
X3946192,3946192,TNRC6B
X3736065,3736065,TNRC6C
X3736087,3736087,TNRC6C
X2599153,2599153,TNS1
X3049522,3049522,TNS3
X3756262,3756262,TNS4
X3762473,3762473,TOB1
X3961932,3961932,TOB2
X2334319,2334319,TOE1
X3358742,3358742,TOLLIP
X3944084,3944084,TOM1
X3727449,3727449,TOM1L1
X3727497,3727497,TOM1L1
X3727499,3727499,TOM1L1
X3748020,3748020,TOM1L2
X3748022,3748022,TOM1L2
X3748024,3748024,TOM1L2
X3748026,3748026,TOM1L2
X2461717,2461717,TOMM20
X3945376,3945376,TOMM22
X3907111,3907111,TOMM34
X3041260,3041260,TOMM7
X3689532,3689532,TOP
X3157385,3157385,TOP1MT
X3756193,3756193,TOP2A
X2666478,2666478,TOP2B
X3748262,3748262,TOP3A
X2695941,2695941,TOPBP1
X3203135,3203135,TOPORS
X3227098,3227098,TOR1A
X2369796,2369796,TOR1AIP1
X2446253,2446253,TOR1AIP1
X2446198,2446198,TOR1AIP2
X2446240,2446240,TOR1AIP2
X2446242,2446242,TOR1AIP2
X3191147,3191147,TOR1B
X3226027,3226027,TOR2A
X2369484,2369484,TOR3A
X3136888,3136888,TOX
X3886294,3886294,TOX2
X3691652,3691652,TOX3
X3528115,3528115,TOX4
X3743906,3743906,TP53
X3621194,3621194,TP53BP1
X2457842,2457842,TP53BP2
X3371003,3371003,TP53I11
X2544201,2544201,TP53I3
X3145149,3145149,TP53INP1
X3883013,3883013,TP53INP2
X3908052,3908052,TP53RK
X3060095,3060095,TP53TG1
X3907259,3907259,TP53TG5
X2657665,2657665,TP63
X2317317,2317317,TP73
X2915133,2915133,TPBG
X3432678,3432678,TPCN1
X3337918,3337918,TPCN2
X3141857,3141857,TPD52
X2924330,2924330,TPD52L1
X3893760,3893760,TPD52L2
X3365203,3365203,TPH1
X3422386,3422386,TPH2
X2922511,2922511,TPI1P3
X3077766,3077766,TPK1
X3597338,3597338,TPM1
X3204721,3204721,TPM2
X2360055,2360055,TPM3
X2436526,2436526,TPM3
X2436573,2436573,TPM3
X3823511,3823511,TPM4
X2944025,2944025,TPMT
X2466554,2466554,TPO
X3361041,3361041,TPP1
X3499453,3499453,TPP2
X2845450,2845450,TPPP
X3527807,3527807,TPPP2
X3695631,3695631,TPPP3
X2448232,2448232,TPR
X2693937,2693937,TPRA1
X2657546,2657546,TPRG1
X2317434,2317434,TPRG1L
X2559696,2559696,TPRKB
X3230932,3230932,TPRN
X2611727,2611727,TPRXL
X3643679,3643679,TPSD1
X3005444,3005444,TPST1
X3955915,3955915,TPST2
X3924869,3924869,TPTE
X3506031,3506031,TPTE2P1
X3881443,3881443,TPX2
X3528172,3528172,TRA@
X3041519,3041519,TRA2A
X3041550,3041550,TRA2A
X2709062,2709062,TRA2B
X2709120,2709120,TRA2B
X3950629,3950629,TRABD
X3695433,3695433,TRADD
X3194896,3194896,TRAF2
X3553337,3553337,TRAF3
X2534810,2534810,TRAF3IP1
X2969810,2969810,TRAF3IP2
X2378121,2378121,TRAF3IP3
X3715839,3715839,TRAF4
X2378662,2378662,TRAF5
X3369890,3369890,TRAF6
X3644541,3644541,TRAF7
X3432267,3432267,TRAFD1
X2674808,2674808,TRAIP
X2594812,2594812,TRAK2
X3139882,3139882,TRAM1
X2783099,2783099,TRAM1L1
X2957227,2957227,TRAM2
X2669052,2669052,TRANK1
X3677752,3677752,TRAP1
X3744039,3744039,TRAPPC1
X3923436,3923436,TRAPPC10
X4000132,4000132,TRAPPC2
X3673723,3673723,TRAPPC2L
X2406597,2406597,TRAPPC3
X3351775,3351775,TRAPPC4
X3819104,3819104,TRAPPC5
X3865223,3865223,TRAPPC6A
X3562003,3562003,TRAPPC6B
X3155937,3155937,TRAPPC9
X2635349,2635349,TRAT1
X3077065,3077065,TRBV30
X3279857,3279857,TRDMT1
X2972411,2972411,TRDN
X3393891,3393891,TREH
X2953501,2953501,TREM2
X2953481,2953481,TREML1
X2953536,2953536,TREML2
X2953550,2953550,TREML3
X2906720,2906720,TREML4
X2954020,2954020,TRERF1
X2954022,2954022,TRERF1
X2954025,2954025,TRERF1
X3046520,3046520,TRGC2
X2641901,2641901,TRH
X3422458,3422458,TRHDE
X3111485,3111485,TRHR
X3474495,3474495,TRIAP1
X3115008,3115008,TRIB1
X2470165,2470165,TRIB2
X3873160,3873160,TRIB3
X3043606,3043606,TRIL
X2948239,2948239,TRIM10
X2459487,2459487,TRIM11
X3489644,3489644,TRIM13
X3217123,3217123,TRIM14
X3746845,3746845,TRIM16
X2459587,2459587,TRIM17
X2748050,2748050,TRIM2
X2748061,2748061,TRIM2
X3360142,3360142,TRIM21
X3318443,3318443,TRIM22
X2859734,2859734,TRIM23
X3026599,3026599,TRIM24
X3763656,3763656,TRIM25
X2948259,2948259,TRIM26
X2947572,2947572,TRIM27
X3844238,3844238,TRIM28
X3394660,3394660,TRIM29
X3360901,3360901,TRIM3
X2948205,2948205,TRIM31
X3186745,3186745,TRIM32
X2429069,2429069,TRIM33
X3318390,3318390,TRIM34
X3128954,3128954,TRIM35
X2871617,2871617,TRIM36
X2899022,2899022,TRIM38
X2901503,2901503,TRIM39
X3063536,3063536,TRIM4
X2901393,2901393,TRIM40
X2845043,2845043,TRIM41
X2645207,2645207,TRIM42
X2430126,2430126,TRIM45
X2360728,2360728,TRIM46
X3771068,3771068,TRIM47
X3360622,3360622,TRIM5
X2845078,2845078,TRIM52
X2891092,2891092,TRIM52
X2474430,2474430,TRIM54
X3101514,3101514,TRIM55
X3016098,3016098,TRIM56
X2390218,2390218,TRIM58
X2792369,2792369,TRIM61
X2405428,2405428,TRIM62
X2402536,2402536,TRIM63
X3771091,3771091,TRIM65
X3771112,3771112,TRIM65
X3361862,3361862,TRIM66
X3361867,3361867,TRIM66
X3361870,3361870,TRIM66
X2385146,2385146,TRIM67
X3360189,3360189,TRIM68
X3592054,3592054,TRIM69
X2891015,2891015,TRIM7
X2616097,2616097,TRIM71
X3656965,3656965,TRIM72
X2750476,2750476,TRIM75
X3261820,3261820,TRIM8
X3564250,3564250,TRIM9
X2802398,2802398,TRIO
X3944922,3944922,TRIOBP
X3818515,3818515,TRIP10
X3576812,3576812,TRIP11
X2798915,2798915,TRIP13
X3597977,3597977,TRIP4
X3015911,3015911,TRIP6
X2408111,2408111,TRIT1
X3852034,3852034,TRMT1
X2924619,2924619,TRMT11
X3376867,3376867,TRMT112
X3114600,3114600,TRMT12
X3953033,3953033,TRMT2A
X4015602,4015602,TRMT2B
X3538781,3538781,TRMT5
X3538783,3538783,TRMT5
X3567469,3567469,TRMT5
X3896524,3896524,TRMT6
X3553803,3553803,TRMT61A
X3949097,3949097,TRMU
X2327542,2327542,TRNAU1AP
X2326846,2326846,TRNP1
X3978579,3978579,TRO
X3413875,3413875,TROAP
X2372924,2372924,TROVE2
X3140258,3140258,TRPA1
X2645951,2645951,TRPC1
X2784177,2784177,TRPC3
X3510126,3510126,TRPC4
X3903708,3903708,TRPC4AP
X4018327,4018327,TRPC5
X3388438,3388438,TRPC6
X3616044,3616044,TRPM1
X3923702,3923702,TRPM2
X3209060,3209060,TRPM3
X3838317,3838317,TRPM4
X3359267,3359267,TRPM5
X3210013,3210013,TRPM6
X3623771,3623771,TRPM7
X2533227,2533227,TRPM8
X3149528,3149528,TRPS1
X3376779,3376779,TRPT1
X3741456,3741456,TRPV1
X3712062,3712062,TRPV2
X3741426,3741426,TRPV3
X3077128,3077128,TRPV5
X3028902,3028902,TRPV6
X3077072,3077072,TRPV6
X3265494,3265494,TRUB1
X3226493,3226493,TRUB2
X3228373,3228373,TSC1
X3228415,3228415,TSC1
X3644375,3644375,TSC2
X3512294,3512294,TSC22D1
X2647647,2647647,TSC22D2
X4017381,4017381,TSC22D3
X3064039,3064039,TSC22D4
X2371474,2371474,TSEN15
X2611122,2611122,TSEN2
X3841310,3841310,TSEN34
X3734865,3734865,TSEN54
X3418551,3418551,TSFM
X3365437,3365437,TSG101
X2566586,2566586,TSGA10
X3335751,3335751,TSGA10IP
X3072546,3072546,TSGA14
X3546213,3546213,TSHR
X3794056,3794056,TSHZ1
X3889419,3889419,TSHZ2
X3889622,3889622,TSHZ2
X3889624,3889624,TSHZ2
X3858285,3858285,TSHZ3
X2823797,2823797,TSLP
X2503618,2503618,TSN
X3156848,3156848,TSNARE1
X2385306,2385306,TSNAX
X3665811,3665811,TSNAXIP1
X2672298,2672298,TSP50
X2334602,2334602,TSPAN1
X3409998,3409998,TSPAN11
X3410056,3410056,TSPAN11
X3069955,3069955,TSPAN12
X2991150,2991150,TSPAN13
X3254521,3254521,TSPAN14
X3250373,3250373,TSPAN15
X3821095,3821095,TSPAN16
X2842707,2842707,TSPAN17
X3328600,3328600,TSPAN18
X3464321,3464321,TSPAN19
X2429371,2429371,TSPAN2
X3634071,3634071,TSPAN3
X3418492,3418492,TSPAN31
X3317253,3317253,TSPAN32
X3023318,3023318,TSPAN33
X3316375,3316375,TSPAN4
X2778856,2778856,TSPAN5
X4015397,4015397,TSPAN6
X3974019,3974019,TSPAN7
X3461981,3461981,TSPAN8
X3462065,3462065,TSPAN8
X3401325,3401325,TSPAN9
X3401381,3401381,TSPAN9
X3401395,3401395,TSPAN9
X3401397,3401397,TSPAN9
X3947627,3947627,TSPO
X2906580,2906580,TSPO2
X2971014,2971014,TSPYL1
X3902674,3902674,TSPYL3
X2970985,2970985,TSPYL4
X2970997,2970997,TSPYL4
X3145801,3145801,TSPYL5
X3978424,3978424,TSR2
X2538480,2538480,TSSC1
X3317338,3317338,TSSC4
X2328909,2328909,TSSK3
X3529775,3529775,TSSK4
X3959918,3959918,TST
X3157660,3157660,TSTA3
X3216860,3216860,TSTD2
X2907833,2907833,TTBK1
X3620799,3620799,TTBK2
X2838042,2838042,TTC1
X3349453,3349453,TTC12
X2460368,2460368,TTC13
X2654306,2654306,TTC14
X3190002,3190002,TTC16
X3327948,3327948,TTC17
X3294361,3294361,TTC18
X3711899,3711899,TTC19
X2618085,2618085,TTC21A
X2585236,2585236,TTC21B
X3641391,3641391,TTC23
X2806186,2806186,TTC23L
X3721516,3721516,TTC25
X3026834,3026834,TTC26
X2476411,2476411,TTC27
X3956342,3956342,TTC28
X3956492,3956492,TTC28
X3956494,3956494,TTC28
X3956565,3956565,TTC28
X3920385,3920385,TTC3
X2589011,2589011,TTC30A
X2588965,2588965,TTC30B
X2489322,2489322,TTC31
X2542639,2542639,TTC32
X2807643,2807643,TTC33
X2854714,2854714,TTC33
X2854718,2854718,TTC33
X3111375,3111375,TTC35
X2867693,2867693,TTC37
X3949017,3949017,TTC38
X2412312,2412312,TTC39A
X3199662,3199662,TTC39B
X3781980,3781980,TTC39C
X4013072,4013072,TTC3L
X2337283,2337283,TTC4
X2337285,2337285,TTC4
X3555272,3555272,TTC5
X3533123,3533123,TTC6
X2480700,2480700,TTC7A
X3576150,3576150,TTC7B
X3547696,3547696,TTC8
X3542596,3542596,TTC9
X3862434,3862434,TTC9B
X3333603,3333603,TTC9C
X3228097,3228097,TTF1
X2353773,2353773,TTF2
X2914777,2914777,TTK
X2500803,2500803,TTL
X3962734,3962734,TTLL1
X2315554,2315554,TTLL10
X3224087,3224087,TTLL11
X3962799,3962799,TTLL12
X2662392,2662392,TTLL3
X2528020,2528020,TTLL4
X3544678,3544678,TTLL5
X3761551,3761551,TTLL6
X2420229,2420229,TTLL7
X3881550,3881550,TTLL9
X2589291,2589291,TTN
X3137901,3137901,TTPA
X3886512,3886512,TTPAL
X3783565,3783565,TTR
X4030063,4030063,TTTY15
X4036497,4036497,TTTY5
X3841439,3841439,TTYH1
X3734236,3734236,TTYH2
X2987632,2987632,TTYH3
X3319352,3319352,TUB
X3453837,3453837,TUBA1A
X2528407,2528407,TUBA4B
X3936515,3936515,TUBA8
X3936544,3936544,TUBA8
X2901913,2901913,TUBB
X2939213,2939213,TUBB2A
X2939232,2939232,TUBB2B
X4050485,4050485,TUBB2C
X3847959,3847959,TUBB4
X3779579,3779579,TUBB6
X3764933,3764933,TUBD1
X2970044,2970044,TUBE1
X3721926,3721926,TUBG1
X3721956,3721956,TUBG2
X3272736,3272736,TUBGCP2
X3315114,3315114,TUBGCP2
X3526151,3526151,TUBGCP3
X3591400,3591400,TUBGCP4
X3583577,3583577,TUBGCP5
X3965631,3965631,TUBGCP6
X3686728,3686728,TUFM
X2358993,2358993,TUFT1
X3942648,3942648,TUG1
X2951541,2951541,TULP1
X3867493,3867493,TULP2
X3401217,3401217,TULP3
X2933536,2933536,TULP4
X2675192,2675192,TUSC2
X3087167,3087167,TUSC3
X3375840,3375840,TUT1
X3451708,3451708,TWF1
X2676009,2676009,TWF2
X3040454,3040454,TWISTNB
X3778372,3778372,TWSG1
X2768354,2768354,TXK
X2328713,2328713,TXLNA
X2976727,2976727,TXLNB
X3970166,3970166,TXLNG
X3220156,3220156,TXN
X3959593,3959593,TXN2
X3680479,3680479,TXNDC11
X2412668,2412668,TXNDC12
X2829562,2829562,TXNDC15
X3564734,3564734,TXNDC16
X3707990,3707990,TXNDC17
X2697372,2697372,TXNDC6
X2566740,2566740,TXNDC9
X2356115,2356115,TXNIP
X3809324,3809324,TXNL1
X3814734,3814734,TXNL4A
X3698055,3698055,TXNL4B
X3429460,3429460,TXNRD1
X2693682,2693682,TXNRD3
X3850278,3850278,TYK2
X3966000,3966000,TYMP
X3775842,3775842,TYMS
X3590498,3590498,TYRO3
X3860137,3860137,TYROBP
X3162486,3162486,TYRP1
X3293215,3293215,TYSND1
X3005995,3005995,TYW1
X3055608,3055608,TYW1B
X2342391,2342391,TYW3
X3933999,3933999,U2AF1
X3859915,3859915,U2AF1L4
X3842345,3842345,U2AF2
X3631397,3631397,UACA
X2364189,2364189,UAP1
X3195139,3195139,UAP1L1
X3976062,3976062,UBA1
X3829768,3829768,UBA2
X2681195,2681195,UBA3
X2642911,2642911,UBA5
X3825201,3825201,UBA52
X2771718,2771718,UBA6
X2674762,2674762,UBA7
X3229591,3229591,UBAC1
X3167325,3167325,UBAP1
X3203753,3203753,UBAP2
X3203838,3203838,UBAP2
X2360083,2360083,UBAP2L
X3922602,3922602,UBASH3A
X3353335,3353335,UBASH3B
X3712041,3712041,UBB
X3476741,3476741,UBC
X3988874,3988874,UBE2A
X2829275,2829275,UBE2B
X2962683,2962683,UBE2CBP
X3247757,3247757,UBE2D1
X2831284,2831284,UBE2D2
X2779992,2779992,UBE2D3
X3983080,3983080,UBE2DNL
X2614054,2614054,UBE2E1
X2613880,2613880,UBE2E2
X2518155,2518155,UBE2E3
X2534564,2534564,UBE2F
X2534609,2534609,UBE2F
X3742067,3742067,UBE2G1
X3934652,3934652,UBE2G2
X3072276,3072276,UBE2H
X3643703,3643703,UBE2I
X2964200,2964200,UBE2J1
X2724472,2724472,UBE2K
X2766532,2766532,UBE2K
X3938175,3938175,UBE2L3
X3373962,3373962,UBE2L6
X3465791,3465791,UBE2N
X3771543,3771543,UBE2O
X2436716,2436716,UBE2Q1
X3602497,3602497,UBE2Q2
X2800378,2800378,UBE2QL1
X3167220,3167220,UBE2R2
X2451200,2451200,UBE2T
X3097208,3097208,UBE2V2
X3140763,3140763,UBE2W
X3725481,3725481,UBE2Z
X3614087,3614087,UBE3A
X3431143,3431143,UBE3B
X3033924,3033924,UBE3C
X3351315,3351315,UBE4A
X2319560,2319560,UBE4B
X3653000,3653000,UBFD1
X2320210,2320210,UBIAD1
X3507798,3507798,UBL3
X4027355,4027355,UBL4A
X3820161,3820161,UBL5
X3632940,3632940,UBL7
X2837810,2837810,UBLCP1
X3646434,3646434,UBN1
