"","tissue","which.one","scorecutoff","module","gene","pvalue"
"10725","cogdxad","rosmap","1","black","PIGK","0.994"
"10726","cogdxad","rosmap","1","black","PRKACB","0.757"
"10727","cogdxad","rosmap","1","black","RAB3GAP2","0.882"
"10728","cogdxad","rosmap","1","black","RABGAP1L","0.809"
"10729","cogdxad","rosmap","1","black","RNF11","0.19067"
"10730","cogdxad","rosmap","1","black","SLC44A5","0.955"
"10731","cogdxad","rosmap","1","black","TPM3","0.727"
"10732","cogdxad","rosmap","1","black","UCHL5","0.574"
"10733","cogdxad","rosmap","1","black","ABI2","0.792"
"10734","cogdxad","rosmap","1","black","ACP1","0.00925"
"10735","cogdxad","rosmap","1","black","ACSL3","0.08761"
"10736","cogdxad","rosmap","1","black","ACTR2","0.19824"
"10737","cogdxad","rosmap","1","black","ADAM23","0.20021"
"10738","cogdxad","rosmap","1","black","ALS2","0.784"
"10739","cogdxad","rosmap","1","black","BMPR2","0.01356"
"10740","cogdxad","rosmap","1","black","C2orf69","0.08603"
"10741","cogdxad","rosmap","1","black","CACNB4","0.613"
"10742","cogdxad","rosmap","1","black","CHRNA1","0.467"
"10743","cogdxad","rosmap","1","black","CLIP4","0.485"
"10744","cogdxad","rosmap","1","black","DPP10","0.2643"
"10745","cogdxad","rosmap","1","black","ERBB4","0.417"
"10746","cogdxad","rosmap","1","black","EXOC6B","0.15638"
"10747","cogdxad","rosmap","1","black","GTDC1","0.815"
"10748","cogdxad","rosmap","1","black","HEATR5B","0.13871"
"10749","cogdxad","rosmap","1","black","KIAA1715","0.351"
"10750","cogdxad","rosmap","1","black","MAP2","0.426"
"10751","cogdxad","rosmap","1","black","MAP4K3","0.777"
"10752","cogdxad","rosmap","1","black","MARCH7","0.00759"
"10753","cogdxad","rosmap","1","black","MSH2","0.545"
"10754","cogdxad","rosmap","1","black","NDUFS1","0.53"
"10755","cogdxad","rosmap","1","black","PDE1A","0.677"
"10756","cogdxad","rosmap","1","black","PPP3R1","0.217"
"10757","cogdxad","rosmap","1","black","PREPL","0.21"
"10758","cogdxad","rosmap","1","black","PRKRA","0.08164"
"10759","cogdxad","rosmap","1","black","RTN4","0.07509"
"10760","cogdxad","rosmap","1","black","SLC39A10","0.968"
"10761","cogdxad","rosmap","1","black","TLK1","0.819"
"10762","cogdxad","rosmap","1","black","TMEM87B","0.158"
"10763","cogdxad","rosmap","1","black","UBR3","0.809"
"10764","cogdxad","rosmap","1","black","UGP2","0.905"
"10765","cogdxad","rosmap","1","black","VSNL1","0.3"
"10766","cogdxad","rosmap","1","black","WDR12","0.05317"
"10767","cogdxad","rosmap","1","black","XRCC5","0.17697"
"10768","cogdxad","rosmap","1","black","ZC3H15","0.301"
"10769","cogdxad","rosmap","1","black","ARMC8","0.335"
"10770","cogdxad","rosmap","1","black","AZI2","0.681"
"10771","cogdxad","rosmap","1","black","B3GALNT1","0.752"
"10772","cogdxad","rosmap","1","black","C3orf14","0.247"
"10773","cogdxad","rosmap","1","black","CD200","0.82"
"10774","cogdxad","rosmap","1","black","CD47","0.521"
"10775","cogdxad","rosmap","1","black","CEP63","0.191"
"10776","cogdxad","rosmap","1","black","CHL1","0.778"
"10777","cogdxad","rosmap","1","black","CRBN","0.782"
"10778","cogdxad","rosmap","1","black","DCBLD2","0.641"
"10779","cogdxad","rosmap","1","black","FBXL2","0.438"
"10780","cogdxad","rosmap","1","black","FGF12","0.802"
"10781","cogdxad","rosmap","1","black","GFM1","0.714"
"10782","cogdxad","rosmap","1","black","HIGD1A","0.25"
"10783","cogdxad","rosmap","1","black","IQCB1","0.785"
"10784","cogdxad","rosmap","1","black","KCNAB1","0.226"
"10785","cogdxad","rosmap","1","black","LMLN","0.201"
"10786","cogdxad","rosmap","1","black","MED12L","0.01418"
"10787","cogdxad","rosmap","1","black","OPA1","0.38"
"10788","cogdxad","rosmap","1","black","PCNP","0.04206"
"10789","cogdxad","rosmap","1","black","PDCD10","0.681"
"10790","cogdxad","rosmap","1","black","PFN2","0.611"
"10791","cogdxad","rosmap","1","black","RAB5A","0.907"
"10792","cogdxad","rosmap","1","black","RPL15","0.349"
"10793","cogdxad","rosmap","1","black","SELT","0.587"
"10794","cogdxad","rosmap","1","black","SERPINI1","0.3222"
"10795","cogdxad","rosmap","1","black","SLC25A36","0.935"
"10796","cogdxad","rosmap","1","black","SYNPR","0.12443"
"10797","cogdxad","rosmap","1","black","TMF1","0.584"
"10798","cogdxad","rosmap","1","black","TOMM70A","0.616"
"10799","cogdxad","rosmap","1","black","TRNT1","0.888"
"10800","cogdxad","rosmap","1","black","ZNF197","0.0646"
"10801","cogdxad","rosmap","1","black","ABCE1","0.05838"
"10802","cogdxad","rosmap","1","black","ANKRD50","0.198"
"10803","cogdxad","rosmap","1","black","BBS7","0.95"
"10804","cogdxad","rosmap","1","black","CLCN3","0.752"
"10805","cogdxad","rosmap","1","black","DCHS2","0.834"
"10806","cogdxad","rosmap","1","black","DCK","0.754"
"10807","cogdxad","rosmap","1","black","DCTD","0.972"
"10808","cogdxad","rosmap","1","black","DCUN1D4","0.169"
"10809","cogdxad","rosmap","1","black","DNAJB14","0.274"
"10810","cogdxad","rosmap","1","black","ENOPH1","0.44"
"10811","cogdxad","rosmap","1","black","GPM6A","0.897"
"10812","cogdxad","rosmap","1","black","GRIA2","0.705"
"10813","cogdxad","rosmap","1","black","GUCY1B3","0.299"
"10814","cogdxad","rosmap","1","black","KIAA0232","0.802"
"10815","cogdxad","rosmap","1","black","LDB2","0.2794"
"10816","cogdxad","rosmap","1","black","LIN54","0.578"
"10817","cogdxad","rosmap","1","black","NAP1L5","0.11025"
"10818","cogdxad","rosmap","1","black","PAQR3","0.221"
"10819","cogdxad","rosmap","1","black","PPP3CA","0.592"
"10820","cogdxad","rosmap","1","black","RUFY3","0.889"
"10821","cogdxad","rosmap","1","black","SCOC","0.592"
"10822","cogdxad","rosmap","1","black","SLC30A9","0.617"
"10823","cogdxad","rosmap","1","black","TBC1D9","0.12641"
"10824","cogdxad","rosmap","1","black","ARL15","0.379"
"10825","cogdxad","rosmap","1","black","ATG12","0.446"
"10826","cogdxad","rosmap","1","black","CDC42SE2","0.548"
"10827","cogdxad","rosmap","1","black","CSNK1G3","0.382"
"10828","cogdxad","rosmap","1","black","DMXL1","0.343"
"10829","cogdxad","rosmap","1","black","EMB","0.734"
"10830","cogdxad","rosmap","1","black","FAM172A","0.05417"
"10831","cogdxad","rosmap","1","black","FBXL17","0.2855"
"10832","cogdxad","rosmap","1","black","GABRB2","0.443"
"10833","cogdxad","rosmap","1","black","HAPLN1","0.653"
"10834","cogdxad","rosmap","1","black","KIF3A","0.937"
"10835","cogdxad","rosmap","1","black","MAPK9","0.691"
"10836","cogdxad","rosmap","1","black","MATR3","0.22924"
"10837","cogdxad","rosmap","1","black","NDFIP1","0.347"
"10838","cogdxad","rosmap","1","black","PANK3","0.534"
"10839","cogdxad","rosmap","1","black","PJA2","0.652"
"10840","cogdxad","rosmap","1","black","PPP2R2B","0.124"
"10841","cogdxad","rosmap","1","black","REEP5","0.248"
"10842","cogdxad","rosmap","1","black","RNF14","0.3474"
"10843","cogdxad","rosmap","1","black","RNF180","0.965"
"10844","cogdxad","rosmap","1","black","SCAMP1","0.939"
"10845","cogdxad","rosmap","1","black","SGTB","0.678"
"10846","cogdxad","rosmap","1","black","SKIV2L2","0.334"
"10847","cogdxad","rosmap","1","black","SRFBP1","0.823"
"10848","cogdxad","rosmap","1","black","TMEM161B","0.663"
"10849","cogdxad","rosmap","1","black","TRIM23","0.45794"
"10850","cogdxad","rosmap","1","black","WDR36","0.17232"
"10851","cogdxad","rosmap","1","black","ZNF454","0.751"
"10852","cogdxad","rosmap","1","black","ATP6V1G2","0.103"
"10853","cogdxad","rosmap","1","black","BCLAF1","0.319"
"10854","cogdxad","rosmap","1","black","CAP2","0.14381"
"10855","cogdxad","rosmap","1","black","CCNC","0.09016"
"10856","cogdxad","rosmap","1","black","CD2AP","3.7e-05"
"10857","cogdxad","rosmap","1","black","GOPC","0.375"
"10858","cogdxad","rosmap","1","black","HACE1","0.862"
"10859","cogdxad","rosmap","1","black","LRP11","0.765"
"10860","cogdxad","rosmap","1","black","PKIB","0.763"
"10861","cogdxad","rosmap","1","black","PLAGL1","0.472"
"10862","cogdxad","rosmap","1","black","RCAN2","0.958"
"10863","cogdxad","rosmap","1","black","SERINC1","0.411"
"10864","cogdxad","rosmap","1","black","STX7","0.576"
"10865","cogdxad","rosmap","1","black","TMEM30A","0.254"
"10866","cogdxad","rosmap","1","black","TSPYL1","0.477"
"10867","cogdxad","rosmap","1","black","VTA1","0.07837"
"10868","cogdxad","rosmap","1","black","WASF1","0.963"
"10869","cogdxad","rosmap","1","black","AGK","0.208"
"10870","cogdxad","rosmap","1","black","BCAP29","0.644"
"10871","cogdxad","rosmap","1","black","CACNA2D1","0.984"
"10872","cogdxad","rosmap","1","black","CBX3","0.00063"
"10873","cogdxad","rosmap","1","black","DLD","0.802"
"10874","cogdxad","rosmap","1","black","DLX6","0.621"
"10875","cogdxad","rosmap","1","black","DOCK4","0.15993"
"10876","cogdxad","rosmap","1","black","DPY19L1","0.806"
"10877","cogdxad","rosmap","1","black","FAM3C","0.03919"
"10878","cogdxad","rosmap","1","black","HDAC9","0.868"
"10879","cogdxad","rosmap","1","black","MTPN","0.659"
"10880","cogdxad","rosmap","1","black","NEUROD6","0.794"
"10881","cogdxad","rosmap","1","black","NRCAM","0.45"
"10882","cogdxad","rosmap","1","black","NXPH1","0.721"
"10883","cogdxad","rosmap","1","black","SLC25A40","0.11978"
"10884","cogdxad","rosmap","1","black","SNX10","0.472"
"10885","cogdxad","rosmap","1","black","TAX1BP1","0.803"
"10886","cogdxad","rosmap","1","black","THSD7A","0.767"
"10887","cogdxad","rosmap","1","black","WASL","0.735"
"10888","cogdxad","rosmap","1","black","ZNF138","0.944"
"10889","cogdxad","rosmap","1","black","ZP3","0.02736"
"10890","cogdxad","rosmap","1","black","ARMC1","0.659"
"10891","cogdxad","rosmap","1","black","ATAD2","0.261"
"10892","cogdxad","rosmap","1","black","BAG4","0.386"
"10893","cogdxad","rosmap","1","black","CNOT7","0.291"
"10894","cogdxad","rosmap","1","black","CSMD1","0.52803"
"10895","cogdxad","rosmap","1","black","DSCC1","0.772"
"10896","cogdxad","rosmap","1","black","FAM49B","0.285"
"10897","cogdxad","rosmap","1","black","GDAP1","0.35966"
"10898","cogdxad","rosmap","1","black","IMPA1","0.30599"
"10899","cogdxad","rosmap","1","black","IMPAD1","0.424"
"10900","cogdxad","rosmap","1","black","LRRC6","0.47291"
"10901","cogdxad","rosmap","1","black","LYPLA1","0.745"
"10902","cogdxad","rosmap","1","black","MTMR7","0.739"
"10903","cogdxad","rosmap","1","black","NBN","0.16856"
"10904","cogdxad","rosmap","1","black","NECAB1","0.00355"
"10905","cogdxad","rosmap","1","black","NSMAF","0.328"
"10906","cogdxad","rosmap","1","black","PNMA2","0.366"
"10907","cogdxad","rosmap","1","black","RAB2A","0.06818"
"10908","cogdxad","rosmap","1","black","RALYL","0.528"
"10909","cogdxad","rosmap","1","black","RIMS2","0.751"
"10910","cogdxad","rosmap","1","black","RRM2B","0.07556"
"10911","cogdxad","rosmap","1","black","TAF2","0.551"
"10912","cogdxad","rosmap","1","black","TMEM55A","0.00889"
"10913","cogdxad","rosmap","1","black","TMEM65","0.11569"
"10914","cogdxad","rosmap","1","black","TOX","0.991"
"10915","cogdxad","rosmap","1","black","TPD52","0.408"
"10916","cogdxad","rosmap","1","black","UBE2V2","0.255"
"10917","cogdxad","rosmap","1","black","UBE2W","0.05809"
"10918","cogdxad","rosmap","1","black","VCPIP1","0.10594"
"10919","cogdxad","rosmap","1","black","YWHAZ","0.448"
"10920","cogdxad","rosmap","1","black","C9orf72","0.675"
"10921","cogdxad","rosmap","1","black","ELAVL2","0.425"
"10922","cogdxad","rosmap","1","black","FSD1L","0.08262"
"10923","cogdxad","rosmap","1","black","KIAA1432","0.715"
"10924","cogdxad","rosmap","1","black","MTAP","0.275"
"10925","cogdxad","rosmap","1","black","NIPSNAP3B","0.841"
"10926","cogdxad","rosmap","1","black","RMI1","0.294"
"10927","cogdxad","rosmap","1","black","SPIN1","0.811"
"10928","cogdxad","rosmap","1","black","WDR31","0.769"
"10929","cogdxad","rosmap","1","black","ZDHHC21","0.894"
"10930","cogdxad","rosmap","1","black","ZNF483","0.669"
"10931","cogdxad","rosmap","1","black","ZNF484","0.0927"
"10932","cogdxad","rosmap","1","black","ATAD1","0.523"
"10933","cogdxad","rosmap","1","black","CCNJ","0.157"
"10934","cogdxad","rosmap","1","black","KIAA1279","0.547"
"10935","cogdxad","rosmap","1","black","MINPP1","0.612"
"10936","cogdxad","rosmap","1","black","OAT","0.987"
"10937","cogdxad","rosmap","1","black","PCGF5","0.373"
"10938","cogdxad","rosmap","1","black","RAB18","0.339"
"10939","cogdxad","rosmap","1","black","SPAG6","0.332"
"10940","cogdxad","rosmap","1","black","STAM","0.703"
"10941","cogdxad","rosmap","1","black","TFAM","0.24127"
"10942","cogdxad","rosmap","1","black","TRUB1","0.06943"
"10943","cogdxad","rosmap","1","black","ZNF25","0.86"
"10944","cogdxad","rosmap","1","black","AASDHPPT","0.628"
"10945","cogdxad","rosmap","1","black","API5","0.775"
"10946","cogdxad","rosmap","1","black","APLP2","0.254"
"10947","cogdxad","rosmap","1","black","DLAT","0.265"
"10948","cogdxad","rosmap","1","black","FAM168A","0.10617"
"10949","cogdxad","rosmap","1","black","FBXO3","0.662"
"10950","cogdxad","rosmap","1","black","GRIA4","0.21137"
"10951","cogdxad","rosmap","1","black","NPAT","0.713"
"10952","cogdxad","rosmap","1","black","PDGFD","0.646"
"10953","cogdxad","rosmap","1","black","PDHX","0.11672"
"10954","cogdxad","rosmap","1","black","RAB6A","0.235"
"10955","cogdxad","rosmap","1","black","SRPR","0.427"
"10956","cogdxad","rosmap","1","black","TBRG1","0.529"
"10957","cogdxad","rosmap","1","black","TMEM135","0.522"
"10958","cogdxad","rosmap","1","black","AMN1","0.578"
"10959","cogdxad","rosmap","1","black","ARL1","0.289"
"10960","cogdxad","rosmap","1","black","ATP2B1","0.603"
"10961","cogdxad","rosmap","1","black","BCAT1","0.686"
"10962","cogdxad","rosmap","1","black","C12orf29","0.10565"
"10963","cogdxad","rosmap","1","black","CAPS2","0.874"
"10964","cogdxad","rosmap","1","black","CMAS","0.568"
"10965","cogdxad","rosmap","1","black","FAM19A2","0.00785"
"10966","cogdxad","rosmap","1","black","KCNC2","0.328"
"10967","cogdxad","rosmap","1","black","KRAS","0.522"
"10968","cogdxad","rosmap","1","black","LRRK2","0.13989"
"10969","cogdxad","rosmap","1","black","LYRM5","0.505"
"10970","cogdxad","rosmap","1","black","NTN4","0.466"
"10971","cogdxad","rosmap","1","black","PAH","0.58"
"10972","cogdxad","rosmap","1","black","PARP11","0.624"
"10973","cogdxad","rosmap","1","black","PPFIA2","0.376"
"10974","cogdxad","rosmap","1","black","SLC6A15","0.389"
"10975","cogdxad","rosmap","1","black","TUBA1B","0.873"
"10976","cogdxad","rosmap","1","black","UBE2N","0.05836"
"10977","cogdxad","rosmap","1","black","UHRF1BP1L","0.10008"
"10978","cogdxad","rosmap","1","black","VPS29","0.1518"
"10979","cogdxad","rosmap","1","black","ZDHHC17","0.07706"
"10980","cogdxad","rosmap","1","black","ZNF84","0.279"
"10981","cogdxad","rosmap","1","black","AKAP11","0.857"
"10982","cogdxad","rosmap","1","black","COG6","0.191"
"10983","cogdxad","rosmap","1","black","DIS3","0.987"
"10984","cogdxad","rosmap","1","black","DZIP1","0.454"
"10985","cogdxad","rosmap","1","black","LIG4","0.393"
"10986","cogdxad","rosmap","1","black","MTMR6","0.779"
"10987","cogdxad","rosmap","1","black","NDFIP2","0.823"
"10988","cogdxad","rosmap","1","black","RAP2A","0.966"
"10989","cogdxad","rosmap","1","black","UFM1","0.739"
"10990","cogdxad","rosmap","1","black","VPS36","0.00262"
"10991","cogdxad","rosmap","1","black","AKAP6","0.48"
"10992","cogdxad","rosmap","1","black","GNG2","0.139"
"10993","cogdxad","rosmap","1","black","GTF2A1","0.282"
"10994","cogdxad","rosmap","1","black","PPP2R5C","0.98"
"10995","cogdxad","rosmap","1","black","SEC23A","0.68"
"10996","cogdxad","rosmap","1","black","SGPP1","0.49"
"10997","cogdxad","rosmap","1","black","STXBP6","0.138"
"10998","cogdxad","rosmap","1","black","TMED8","0.371"
"10999","cogdxad","rosmap","1","black","TRAPPC6B","0.696"
"11000","cogdxad","rosmap","1","black","TXNDC16","0.09789"
"11001","cogdxad","rosmap","1","black","CASC4","0.644"
"11002","cogdxad","rosmap","1","black","CTDSPL2","0.679"
"11003","cogdxad","rosmap","1","black","DMXL2","0.15602"
"11004","cogdxad","rosmap","1","black","EID1","0.06824"
"11005","cogdxad","rosmap","1","black","HDGFRP3","0.37111"
"11006","cogdxad","rosmap","1","black","MYEF2","0.516"
"11007","cogdxad","rosmap","1","black","NPTN","0.695"
"11008","cogdxad","rosmap","1","black","RCN2","0.25805"
"11009","cogdxad","rosmap","1","black","SCG5","0.2406"
"11010","cogdxad","rosmap","1","black","TM2D3","0.93"
"11011","cogdxad","rosmap","1","black","TM6SF1","0.33321"
"11012","cogdxad","rosmap","1","black","UBE3A","0.6"
"11013","cogdxad","rosmap","1","black","ABAT","0.31433"
"11014","cogdxad","rosmap","1","black","ARL6IP1","0.11197"
"11015","cogdxad","rosmap","1","black","ATMIN","0.859"
"11016","cogdxad","rosmap","1","black","DNAJA2","0.185"
"11017","cogdxad","rosmap","1","black","ITFG1","0.26696"
"11018","cogdxad","rosmap","1","black","NUDT21","0.15289"
"11019","cogdxad","rosmap","1","black","PMFBP1","0.08914"
"11020","cogdxad","rosmap","1","black","THUMPD1","0.241"
"11021","cogdxad","rosmap","1","black","VPS35","0.38"
"11022","cogdxad","rosmap","1","black","CDC27","0.525"
"11023","cogdxad","rosmap","1","black","NF1","0.05789"
"11024","cogdxad","rosmap","1","black","PRKAR1A","0.247"
"11025","cogdxad","rosmap","1","black","RPS6KB1","0.543"
"11026","cogdxad","rosmap","1","black","TAOK1","0.6041"
"11027","cogdxad","rosmap","1","black","B4GALT6","0.744"
"11028","cogdxad","rosmap","1","black","EPB41L3","0.669"
"11029","cogdxad","rosmap","1","black","KIAA1468","0.287"
"11030","cogdxad","rosmap","1","black","NAPG","0.744"
"11031","cogdxad","rosmap","1","black","NARS","0.25373"
"11032","cogdxad","rosmap","1","black","PIGN","0.416"
"11033","cogdxad","rosmap","1","black","RAB12","0.643"
"11034","cogdxad","rosmap","1","black","SMCHD1","0.223"
"11035","cogdxad","rosmap","1","black","PEG3","0.11034"
"11036","cogdxad","rosmap","1","black","ZFP28","0.883"
"11037","cogdxad","rosmap","1","black","ZNF382","0.314"
"11038","cogdxad","rosmap","1","black","ZNF43","0.262"
"11039","cogdxad","rosmap","1","black","ZNF551","0.67"
"11040","cogdxad","rosmap","1","black","ZNF569","0.43"
"11041","cogdxad","rosmap","1","black","ZNF626","0.34686"
"11042","cogdxad","rosmap","1","black","ZNF675","0.126"
"11043","cogdxad","rosmap","1","black","ZNF681","0.19722"
"11044","cogdxad","rosmap","1","black","DSTN","0.02357"
"11045","cogdxad","rosmap","1","black","PLCB1","0.982"
"11046","cogdxad","rosmap","1","black","SNAP25","0.06003"
"11047","cogdxad","rosmap","1","black","HSPA13","0.425"
"11048","cogdxad","rosmap","1","black","USP25","0.666"
"11049","cogdxad","rosmap","1","black","NUP50","0.05568"
"11050","cogdxad","rosmap","1","salmon","ADORA3","0.587"
"11051","cogdxad","rosmap","1","salmon","ARHGAP30","0.318"
"11052","cogdxad","rosmap","1","salmon","C1orf162","0.318"
"11053","cogdxad","rosmap","1","salmon","C1QA","0.532"
"11054","cogdxad","rosmap","1","salmon","C1QB","0.457"
"11055","cogdxad","rosmap","1","salmon","C1QC","0.542"
"11056","cogdxad","rosmap","1","salmon","CD53","0.165"
"11057","cogdxad","rosmap","1","salmon","CD84","0.54"
"11058","cogdxad","rosmap","1","salmon","COL8A2","0.357"
"11059","cogdxad","rosmap","1","salmon","CSF3R","0.67"
"11060","cogdxad","rosmap","1","salmon","CTSS","0.557"
"11061","cogdxad","rosmap","1","salmon","DISP1","0.279"
"11062","cogdxad","rosmap","1","salmon","FAM159A","0.423"
"11063","cogdxad","rosmap","1","salmon","FCER1G","0.16378"
"11064","cogdxad","rosmap","1","salmon","FCGR2A","0.38"
"11065","cogdxad","rosmap","1","salmon","FCGR2C","0.724"
"11066","cogdxad","rosmap","1","salmon","FCGR3A","0.379"
"11067","cogdxad","rosmap","1","salmon","LAPTM5","0.01159"
"11068","cogdxad","rosmap","1","salmon","MNDA","0.766"
"11069","cogdxad","rosmap","1","salmon","NCF2","0.10057"
"11070","cogdxad","rosmap","1","salmon","OLFML2B","0.951"
"11071","cogdxad","rosmap","1","salmon","OLFML3","0.247"
"11072","cogdxad","rosmap","1","salmon","PTAFR","0.276"
"11073","cogdxad","rosmap","1","salmon","PTPRC","0.03309"
"11074","cogdxad","rosmap","1","salmon","RPS6KA1","0.229"
"11075","cogdxad","rosmap","1","salmon","S100A11","0.753"
"11076","cogdxad","rosmap","1","salmon","SELL","0.232"
"11077","cogdxad","rosmap","1","salmon","SLC2A5","0.203"
"11078","cogdxad","rosmap","1","salmon","SRGAP2","0.611"
"11079","cogdxad","rosmap","1","salmon","TAL1","0.0223"
"11080","cogdxad","rosmap","1","salmon","TBX19","0.174"
"11081","cogdxad","rosmap","1","salmon","TLR5","0.981"
"11082","cogdxad","rosmap","1","salmon","TNFAIP8L2","0.333"
"11083","cogdxad","rosmap","1","salmon","TRAF3IP3","0.77"
"11084","cogdxad","rosmap","1","salmon","ARHGAP15","0.332"
"11085","cogdxad","rosmap","1","salmon","ARHGAP25","0.22833"
"11086","cogdxad","rosmap","1","salmon","CASP8","0.514"
"11087","cogdxad","rosmap","1","salmon","CD302","0.00815"
"11088","cogdxad","rosmap","1","salmon","DHRS9","0.862"
"11089","cogdxad","rosmap","1","salmon","GYPC","0.382"
"11090","cogdxad","rosmap","1","salmon","HNMT","0.189"
"11091","cogdxad","rosmap","1","salmon","INPP5D","0.000743"
"11092","cogdxad","rosmap","1","salmon","LOXL3","0.583"
"11093","cogdxad","rosmap","1","salmon","STEAP3","0.193"
"11094","cogdxad","rosmap","1","salmon","TTC7A","0.13526"
"11095","cogdxad","rosmap","1","salmon","VAMP8","0.758"
"11096","cogdxad","rosmap","1","salmon","CCR1","0.801"
"11097","cogdxad","rosmap","1","salmon","CD86","0.536"
"11098","cogdxad","rosmap","1","salmon","CMTM7","0.05421"
"11099","cogdxad","rosmap","1","salmon","CX3CR1","0.164"
"11100","cogdxad","rosmap","1","salmon","GPR160","0.452"
"11101","cogdxad","rosmap","1","salmon","GPX1","0.448"
"11102","cogdxad","rosmap","1","salmon","HCLS1","0.599"
"11103","cogdxad","rosmap","1","salmon","LRRC33","0.659"
"11104","cogdxad","rosmap","1","salmon","P2RY12","0.01545"
"11105","cogdxad","rosmap","1","salmon","P2RY13","0.01094"
"11106","cogdxad","rosmap","1","salmon","PRKCD","0.829"
"11107","cogdxad","rosmap","1","salmon","STAB1","0.413"
"11108","cogdxad","rosmap","1","salmon","CYTL1","0.215"
"11109","cogdxad","rosmap","1","salmon","HPSE","0.347"
"11110","cogdxad","rosmap","1","salmon","MGST2","0.715"
"11111","cogdxad","rosmap","1","salmon","PLAC8","0.853"
"11112","cogdxad","rosmap","1","salmon","RBM47","0.355"
"11113","cogdxad","rosmap","1","salmon","SH3TC1","0.973"
"11114","cogdxad","rosmap","1","salmon","TLR1","0.355"
"11115","cogdxad","rosmap","1","salmon","TLR10","0.332"
"11116","cogdxad","rosmap","1","salmon","TLR2","0.07161"
"11117","cogdxad","rosmap","1","salmon","TMEM156","0.05652"
"11118","cogdxad","rosmap","1","salmon","CD14","0.001087"
"11119","cogdxad","rosmap","1","salmon","CD74","0.165"
"11120","cogdxad","rosmap","1","salmon","CSF1R","0.197"
"11121","cogdxad","rosmap","1","salmon","DOCK2","0.405"
"11122","cogdxad","rosmap","1","salmon","FAM105A","0.00544"
"11123","cogdxad","rosmap","1","salmon","FYB","0.683"
"11124","cogdxad","rosmap","1","salmon","HAVCR2","0.155"
"11125","cogdxad","rosmap","1","salmon","IQGAP2","0.453"
"11126","cogdxad","rosmap","1","salmon","KCNMB1","0.756"
"11127","cogdxad","rosmap","1","salmon","LHFPL2","0.953"
"11128","cogdxad","rosmap","1","salmon","LTC4S","0.07253"
"11129","cogdxad","rosmap","1","salmon","ST8SIA4","0.99"
"11130","cogdxad","rosmap","1","salmon","TGFBI","0.258"
"11131","cogdxad","rosmap","1","salmon","AIF1","0.182"
"11132","cogdxad","rosmap","1","salmon","CNPY3","0.326"
"11133","cogdxad","rosmap","1","salmon","DEF6","0.686"
"11134","cogdxad","rosmap","1","salmon","F13A1","0.27756"
"11135","cogdxad","rosmap","1","salmon","FAM26F","0.858"
"11136","cogdxad","rosmap","1","salmon","FGD2","0.587"
"11137","cogdxad","rosmap","1","salmon","HLA-DMA","0.353"
"11138","cogdxad","rosmap","1","salmon","HLA-DMB","0.34973"
"11139","cogdxad","rosmap","1","salmon","HLA-DOA","0.347"
"11140","cogdxad","rosmap","1","salmon","HLA-DQA1","4e-06"
"11141","cogdxad","rosmap","1","salmon","HLA-DRA","0.544"
"11142","cogdxad","rosmap","1","salmon","LST1","0.132"
"11143","cogdxad","rosmap","1","salmon","LY86","0.568"
"11144","cogdxad","rosmap","1","salmon","PLA2G7","0.454"
"11145","cogdxad","rosmap","1","salmon","RAB32","0.579"
"11146","cogdxad","rosmap","1","salmon","RNASET2","0.747"
"11147","cogdxad","rosmap","1","salmon","RUNX2","0.563"
"11148","cogdxad","rosmap","1","salmon","SERPINB6","0.815"
"11149","cogdxad","rosmap","1","salmon","TREM2","0.00139"
"11150","cogdxad","rosmap","1","salmon","TRIM38","0.517"
"11151","cogdxad","rosmap","1","salmon","ZC3H12D","0.12"
"11152","cogdxad","rosmap","1","salmon","AOAH","0.989"
"11153","cogdxad","rosmap","1","salmon","ARPC1B","0.017"
"11154","cogdxad","rosmap","1","salmon","CPVL","0.363"
"11155","cogdxad","rosmap","1","salmon","CREB3L2","0.572"
"11156","cogdxad","rosmap","1","salmon","DTX2","0.09129"
"11157","cogdxad","rosmap","1","salmon","ELN","0.691"
"11158","cogdxad","rosmap","1","salmon","FGL2","0.343"
"11159","cogdxad","rosmap","1","salmon","GAL3ST4","0.00018"
"11160","cogdxad","rosmap","1","salmon","GIMAP2","0.946"
"11161","cogdxad","rosmap","1","salmon","IKZF1","0.00704"
"11162","cogdxad","rosmap","1","salmon","IRF5","0.102"
"11163","cogdxad","rosmap","1","salmon","LAT2","0.779"
"11164","cogdxad","rosmap","1","salmon","SCIN","0.353"
"11165","cogdxad","rosmap","1","salmon","TBXAS1","0.415"
"11166","cogdxad","rosmap","1","salmon","ADAM28","0.708"
"11167","cogdxad","rosmap","1","salmon","CTSB","0.438"
"11168","cogdxad","rosmap","1","salmon","DENND3","0.683"
"11169","cogdxad","rosmap","1","salmon","FGF20","0.35"
"11170","cogdxad","rosmap","1","salmon","LY96","0.10052"
"11171","cogdxad","rosmap","1","salmon","MSR1","0.911"
"11172","cogdxad","rosmap","1","salmon","PABPC1","0.00232"
"11173","cogdxad","rosmap","1","salmon","REEP4","0.93"
"11174","cogdxad","rosmap","1","salmon","SLA","0.328"
"11175","cogdxad","rosmap","1","salmon","TMEM71","0.605"
"11176","cogdxad","rosmap","1","salmon","AKNA","0.01942"
"11177","cogdxad","rosmap","1","salmon","DOCK8","0.20102"
"11178","cogdxad","rosmap","1","salmon","FAM166B","0.258"
